dataset,numelements,hash,reducer,nanoseconds_total,nanoseconds_per_key,benchmark_repeat_cnt
osm_cellids_200M_uint64,200000000,fibo_prime64_rotate4,fastrange32,264771695,1.323858,10
wiki_ts_200M_uint64,90437011,murmur3_128_city,fast_modulo,645491668,7.137472,10
fb_200M_uint64,200000000,fibo_prime64_rotate4,fastrange32,276829423,1.384147,10
books_200M_uint64,200000000,fibo64_rotate4,fast_modulo,325628016,1.628140,10
books_200M_uint32,199999999,fibo_prime64_rotate4,fastrange64,333458596,1.667293,10
osm_cellids_200M_uint64,200000000,fibo_prime64_rotate4,fastrange64,332575791,1.662879,10
fb_200M_uint64,200000000,fibo_prime64_rotate4,fastrange64,322174313,1.610872,10
books_200M_uint64,200000000,fibo64_rotate4,branchless_fast_modulo,306210463,1.531052,10
wiki_ts_200M_uint64,90437011,murmur3_128_city,branchless_fast_modulo,672910508,7.440654,10
books_200M_uint64,200000000,fibo_prime64_rotate4,do_nothing,300900019,1.504500,10
wiki_ts_200M_uint64,90437011,murmur3_fin64,do_nothing,158554906,1.753208,10
books_200M_uint64,200000000,fibo_prime64_rotate4,fastrange32,228609251,1.143046,10
wiki_ts_200M_uint64,90437011,murmur3_fin64,fastrange32,122513103,1.354679,10
wiki_ts_200M_uint64,90437011,murmur3_fin64,fastrange64,160970661,1.779920,10
books_200M_uint64,200000000,fibo_prime64_rotate4,fastrange64,308217644,1.541088,10
books_200M_uint32,199999999,fibo_prime64_rotate4,modulo,1403228449,7.016142,10
osm_cellids_200M_uint64,200000000,fibo_prime64_rotate4,modulo,1402701434,7.013507,10
wiki_ts_200M_uint64,90437011,murmur3_fin64,modulo,613334315,6.781895,10
fb_200M_uint64,200000000,fibo_prime64_rotate4,modulo,1401031345,7.005157,10
wiki_ts_200M_uint64,90437011,murmur3_fin64,fast_modulo,204524105,2.261509,10
books_200M_uint32,199999999,fibo_prime64_rotate4,fast_modulo,358432534,1.792163,10
osm_cellids_200M_uint64,200000000,fibo_prime64_rotate4,fast_modulo,361881123,1.809406,10
wiki_ts_200M_uint64,90437011,murmur3_fin64,branchless_fast_modulo,172092837,1.902903,10
fb_200M_uint64,200000000,fibo_prime64_rotate4,fast_modulo,364406317,1.822032,10
books_200M_uint32,199999999,fibo_prime64_rotate4,branchless_fast_modulo,312250468,1.561252,10
osm_cellids_200M_uint64,200000000,fibo_prime64_rotate4,branchless_fast_modulo,310098350,1.550492,10
wiki_ts_200M_uint64,90437011,xxh64,do_nothing,281320629,3.110680,10
fb_200M_uint64,200000000,fibo_prime64_rotate4,branchless_fast_modulo,313451500,1.567258,10
wiki_ts_200M_uint64,90437011,xxh64,fastrange32,232595502,2.571906,10
books_200M_uint64,200000000,fibo_prime64_rotate4,modulo,1408782620,7.043913,10
books_200M_uint32,199999999,multadd64_rotate4,do_nothing,407880800,2.039404,10
osm_cellids_200M_uint64,200000000,multadd64_rotate4,do_nothing,410016569,2.050083,10
fb_200M_uint64,200000000,multadd64_rotate4,do_nothing,411362044,2.056810,10
wiki_ts_200M_uint64,90437011,xxh64,fastrange64,278326851,3.077577,10
books_200M_uint64,200000000,fibo_prime64_rotate4,fast_modulo,373586709,1.867934,10
books_200M_uint32,199999999,multadd64_rotate4,fastrange32,338967524,1.694838,10
osm_cellids_200M_uint64,200000000,multadd64_rotate4,fastrange32,336145006,1.680725,10
fb_200M_uint64,200000000,multadd64_rotate4,fastrange32,330242527,1.651213,10
books_200M_uint64,200000000,fibo_prime64_rotate4,branchless_fast_modulo,318619160,1.593096,10
books_200M_uint32,199999999,multadd64_rotate4,fastrange64,401956051,2.009780,10
osm_cellids_200M_uint64,200000000,multadd64_rotate4,fastrange64,400680876,2.003404,10
fb_200M_uint64,200000000,multadd64_rotate4,fastrange64,399516824,1.997584,10
wiki_ts_200M_uint64,90437011,xxh64,modulo,724005907,8.005637,10
books_200M_uint64,200000000,multadd64_rotate4,do_nothing,388441712,1.942209,10
wiki_ts_200M_uint64,90437011,xxh64,fast_modulo,336090161,3.716290,10
books_200M_uint64,200000000,multadd64_rotate4,fastrange32,303311514,1.516558,10
wiki_ts_200M_uint64,90437011,xxh64,branchless_fast_modulo,295272160,3.264948,10
books_200M_uint64,200000000,multadd64_rotate4,fastrange64,389698328,1.948492,10
wiki_ts_200M_uint64,90437011,xxh3,do_nothing,274853551,3.039171,10
wiki_ts_200M_uint64,90437011,xxh3,fastrange32,213688166,2.362840,10
books_200M_uint32,199999999,multadd64_rotate4,modulo,1493128641,7.465643,10
osm_cellids_200M_uint64,200000000,multadd64_rotate4,modulo,1495394996,7.476975,10
