dataset,numelements,hash,reducer,nanoseconds_total,nanoseconds_per_key,benchmark_repeat_cnt
wiki_ts_200M_uint64,90437011,tabulation_large64,branchless_fast_modulo,292027800,3.229074,5
wiki_ts_200M_uint64,90437011,city64,do_nothing,225179600,2.489905,5
wiki_ts_200M_uint64,90437011,city64,fastrange32,248271800,2.745246,5
wiki_ts_200M_uint64,90437011,city64,fastrange64,241627000,2.671771,5
wiki_ts_200M_uint64,90437011,city64,modulo,794002000,8.779613,5
wiki_ts_200M_uint64,90437011,city64,fast_modulo,332835800,3.680305,5
wiki_ts_200M_uint64,90437011,city64,branchless_fast_modulo,293926600,3.250070,5
wiki_ts_200M_uint64,90437011,city128_low,do_nothing,566636000,6.265532,5
wiki_ts_200M_uint64,90437011,city128_low,fastrange32,441579600,4.882731,5
wiki_ts_200M_uint64,90437011,city128_low,fastrange64,628099600,6.945161,5
wiki_ts_200M_uint64,90437011,city128_low,modulo,1234602000,13.651513,5
wiki_ts_200M_uint64,90437011,city128_low,fast_modulo,591171400,6.536830,5
wiki_ts_200M_uint64,90437011,city128_low,branchless_fast_modulo,553586000,6.121233,5
wiki_ts_200M_uint64,90437011,city128_upp,do_nothing,751524800,8.309925,5
wiki_ts_200M_uint64,90437011,city128_upp,fastrange32,570906000,6.312747,5
wiki_ts_200M_uint64,90437011,city128_upp,fastrange64,789316600,8.727805,5
wiki_ts_200M_uint64,90437011,city128_upp,modulo,1404005600,15.524679,5
wiki_ts_200M_uint64,90437011,city128_upp,fast_modulo,714729000,7.903059,5
wiki_ts_200M_uint64,90437011,city128_upp,branchless_fast_modulo,683302200,7.555559,5
wiki_ts_200M_uint64,90437011,city128_xor,do_nothing,771319000,8.528798,5
wiki_ts_200M_uint64,90437011,city128_xor,fastrange32,584775200,6.466105,5
wiki_ts_200M_uint64,90437011,city128_xor,fastrange64,806317000,8.915786,5
wiki_ts_200M_uint64,90437011,city128_xor,modulo,1409552200,15.586010,5
wiki_ts_200M_uint64,90437011,city128_xor,fast_modulo,731600600,8.089615,5
wiki_ts_200M_uint64,90437011,city128_xor,branchless_fast_modulo,692853000,7.661167,5
wiki_ts_200M_uint64,90437011,city128_city,do_nothing,746538600,8.254791,5
wiki_ts_200M_uint64,90437011,city128_city,fastrange32,734045400,8.116648,5
wiki_ts_200M_uint64,90437011,city128_city,fastrange64,797122200,8.814115,5
wiki_ts_200M_uint64,90437011,city128_city,modulo,1406108600,15.547933,5
wiki_ts_200M_uint64,90437011,city128_city,fast_modulo,922804800,10.203840,5
wiki_ts_200M_uint64,90437011,city128_city,branchless_fast_modulo,878188000,9.710493,5
wiki_ts_200M_uint64,90437011,meow64_low,do_nothing,1845366200,20.404989,5
wiki_ts_200M_uint64,90437011,meow64_low,fastrange32,1859643400,20.562858,5
wiki_ts_200M_uint64,90437011,meow64_low,fastrange64,1963696600,21.713418,5
wiki_ts_200M_uint64,90437011,meow64_low,modulo,2735807400,30.250971,5
wiki_ts_200M_uint64,90437011,meow64_low,fast_modulo,2222588200,24.576091,5
wiki_ts_200M_uint64,90437011,meow64_low,branchless_fast_modulo,2200257400,24.329170,5
wiki_ts_200M_uint64,90437011,meow64_upp,do_nothing,1874435600,20.726421,5
wiki_ts_200M_uint64,90437011,meow64_upp,fastrange32,2044300800,22.604692,5
wiki_ts_200M_uint64,90437011,meow64_upp,fastrange64,1984654800,21.945161,5
wiki_ts_200M_uint64,90437011,meow64_upp,modulo,2731885400,30.207604,5
wiki_ts_200M_uint64,90437011,meow64_upp,fast_modulo,2122216000,23.466233,5
wiki_ts_200M_uint64,90437011,meow64_upp,branchless_fast_modulo,2100348600,23.224436,5
wiki_ts_200M_uint64,90437011,aqua_low,do_nothing,172785000,1.910556,5
wiki_ts_200M_uint64,90437011,aqua_low,fastrange32,119818200,1.324880,5
wiki_ts_200M_uint64,90437011,aqua_low,fastrange64,175303800,1.938408,5
wiki_ts_200M_uint64,90437011,aqua_low,modulo,756138000,8.360935,5
wiki_ts_200M_uint64,90437011,aqua_low,fast_modulo,223637000,2.472848,5
wiki_ts_200M_uint64,90437011,aqua_low,branchless_fast_modulo,192094400,2.124068,5
wiki_ts_200M_uint64,90437011,aqua_upp,do_nothing,272114000,3.008879,5
wiki_ts_200M_uint64,90437011,aqua_upp,fastrange32,125614200,1.388969,5
wiki_ts_200M_uint64,90437011,aqua_upp,fastrange64,272615800,3.014427,5
wiki_ts_200M_uint64,90437011,aqua_upp,modulo,832921200,9.209959,5
wiki_ts_200M_uint64,90437011,aqua_upp,fast_modulo,231491400,2.559698,5
wiki_ts_200M_uint64,90437011,aqua_upp,branchless_fast_modulo,196571400,2.173572,5
