hash,min,max,std_dev,empty_buckets,empty_buckets_percent,colliding_buckets,colliding_buckets_percent,total_colliding_keys,total_colliding_keys_percent,nanoseconds_total,nanoseconds_per_key,load_factor,reducer,dataset,numelements
fibo_prime64_shift60,0,29,3.45603,250000005,0.9375,16666506,0.0624994,199999845,0.999999,3802782000,19.0139,0.75,fastrange64,books_200M_uint32.ds,199999999
fibo_prime64_shift60,0,8,0.999128,126834483,0.475629,47469239,0.17801,107637056,0.538185,7255516000,36.2776,0.75,modulo,books_200M_uint32.ds,199999999
fibo_prime64_shift60,0,8,0.999128,126834483,0.475629,47469239,0.17801,107637056,0.538185,5147488000,25.7374,0.75,fast_modulo,books_200M_uint32.ds,199999999
fibo_prime64_shift60,0,8,0.999128,126834483,0.475629,47469239,0.17801,107637056,0.538185,4934694000,24.6735,0.75,branchless_fast_modulo,books_200M_uint32.ds,199999999
multadd64_shift60,0,6,0.868892,112224858,0.420843,40819395,0.153073,86377587,0.431888,5843780000,29.2189,0.75,fastrange32,books_200M_uint32.ds,199999999
multadd64_shift60,0,30,3.46008,250000009,0.9375,16666390,0.062499,199999733,0.999999,5163656000,25.8183,0.75,fastrange64,books_200M_uint32.ds,199999999
multadd64_shift60,0,7,0.960788,123090914,0.461591,46556013,0.174585,102980261,0.514901,9021025000,45.1051,0.75,modulo,books_200M_uint32.ds,199999999
multadd64_shift60,0,7,0.960788,123090914,0.461591,46556013,0.174585,102980261,0.514901,6103377000,30.5169,0.75,fast_modulo,books_200M_uint32.ds,199999999
multadd64_shift60,0,7,0.960788,123090914,0.461591,46556013,0.174585,102980261,0.514901,6151755000,30.7588,0.75,branchless_fast_modulo,books_200M_uint32.ds,199999999
murmur3_128_low,0,10,1.00012,125974906,0.472406,46232566,0.173372,105540806,0.527704,9120482000,45.6024,0.75,fastrange32,books_200M_uint32.ds,199999999
murmur3_128_low,0,10,1.00004,125967845,0.472379,46230569,0.173365,105531748,0.527659,9609870000,48.0494,0.75,fastrange64,books_200M_uint32.ds,199999999
murmur3_128_low,0,10,1.00005,125970714,0.47239,46231838,0.173369,105535886,0.527679,12936373000,64.6819,0.75,modulo,books_200M_uint32.ds,199999999
murmur3_128_low,0,10,1.00005,125970714,0.47239,46231838,0.173369,105535886,0.527679,9450303000,47.2515,0.75,fast_modulo,books_200M_uint32.ds,199999999
murmur3_128_low,0,10,1.00005,125970714,0.47239,46231838,0.173369,105535886,0.527679,9389731000,46.9487,0.75,branchless_fast_modulo,books_200M_uint32.ds,199999999
murmur3_128_upp,0,10,1.00009,125973015,0.472399,46230959,0.173366,105537308,0.527687,9290619000,46.4531,0.75,fastrange32,books_200M_uint32.ds,199999999
murmur3_128_upp,0,9,1.00005,125969294,0.472385,46229492,0.173361,105532120,0.527661,9579201000,47.896,0.75,fastrange64,books_200M_uint32.ds,199999999
murmur3_128_upp,0,11,1.00003,125966362,0.472374,46229282,0.17336,105528978,0.527645,12777259000,63.8863,0.75,modulo,books_200M_uint32.ds,199999999
murmur3_128_upp,0,11,1.00003,125966362,0.472374,46229282,0.17336,105528978,0.527645,9451787000,47.2589,0.75,fast_modulo,books_200M_uint32.ds,199999999
murmur3_128_upp,0,11,1.00003,125966362,0.472374,46229282,0.17336,105528978,0.527645,9766964000,48.8348,0.75,branchless_fast_modulo,books_200M_uint32.ds,199999999
murmur3_128_xor,0,9,1.00019,125979422,0.472423,46229616,0.173361,105542372,0.527712,9240820000,46.2041,0.75,fastrange32,books_200M_uint32.ds,199999999
murmur3_128_xor,0,10,1.00004,125966658,0.472375,46228691,0.173358,105528683,0.527643,9643096000,48.2155,0.75,fastrange64,books_200M_uint32.ds,199999999
murmur3_128_xor,0,11,1.00001,125965742,0.472372,46228634,0.173357,105527710,0.527639,12955589000,64.7779,0.75,modulo,books_200M_uint32.ds,199999999
murmur3_128_xor,0,11,1.00001,125965742,0.472372,46228634,0.173357,105527710,0.527639,9662002000,48.31,0.75,fast_modulo,books_200M_uint32.ds,199999999
murmur3_128_xor,0,11,1.00001,125965742,0.472372,46228634,0.173357,105527710,0.527639,9638093000,48.1905,0.75,branchless_fast_modulo,books_200M_uint32.ds,199999999
murmur3_128_city,0,10,1.00017,125981981,0.472432,46234032,0.173378,105549347,0.527747,9932062000,49.6603,0.75,fastrange32,books_200M_uint32.ds,199999999
murmur3_128_city,0,10,0.999982,125960379,0.472351,46224130,0.17334,105517843,0.527589,10157435000,50.7872,0.75,fastrange64,books_200M_uint32.ds,199999999
murmur3_128_city,0,10,0.99999,125958502,0.472344,46220557,0.173327,105512393,0.527562,14714332000,73.5717,0.75,modulo,books_200M_uint32.ds,199999999
murmur3_128_city,0,10,0.99999,125958502,0.472344,46220557,0.173327,105512393,0.527562,10335081000,51.6754,0.75,fast_modulo,books_200M_uint32.ds,199999999
murmur3_128_city,0,10,0.99999,125958502,0.472344,46220557,0.173327,105512393,0.527562,10141443000,50.7072,0.75,branchless_fast_modulo,books_200M_uint32.ds,199999999
murmur3_fin64,0,9,1.00017,125980469,0.472427,46230742,0.173365,105544545,0.527723,5211112000,26.0556,0.75,fastrange32,books_200M_uint32.ds,199999999
murmur3_fin64,0,11,0.999934,125961877,0.472357,46231589,0.173368,105526800,0.527634,5344835000,26.7242,0.75,fastrange64,books_200M_uint32.ds,199999999
murmur3_fin64,0,10,1.00004,125967621,0.472379,46230017,0.173363,105530972,0.527655,8207186000,41.0359,0.75,modulo,books_200M_uint32.ds,199999999
murmur3_fin64,0,10,1.00004,125967621,0.472379,46230017,0.173363,105530972,0.527655,5521037000,27.6052,0.75,fast_modulo,books_200M_uint32.ds,199999999
murmur3_fin64,0,10,1.00004,125967621,0.472379,46230017,0.173363,105530972,0.527655,5323862000,26.6193,0.75,branchless_fast_modulo,books_200M_uint32.ds,199999999
xxh64,0,10,1.00014,125981347,0.47243,46236681,0.173388,105551362,0.527757,5950913000,29.7546,0.75,fastrange32,books_200M_uint32.ds,199999999
xxh64,0,10,1.00004,125970892,0.472391,46232525,0.173372,105536751,0.527684,6503339000,32.5167,0.75,fastrange64,books_200M_uint32.ds,199999999
xxh64,0,10,1.00002,125969746,0.472387,46232812,0.173373,105535892,0.527679,9277750000,46.3888,0.75,modulo,books_200M_uint32.ds,199999999
xxh64,0,10,1.00002,125969746,0.472387,46232812,0.173373,105535892,0.527679,6689660000,33.4483,0.75,fast_modulo,books_200M_uint32.ds,199999999
xxh64,0,10,1.00002,125969746,0.472387,46232812,0.173373,105535892,0.527679,6697517000,33.4876,0.75,branchless_fast_modulo,books_200M_uint32.ds,199999999
xxh3,0,10,1.00009,125973633,0.472401,46231527,0.173368,105538494,0.527692,5863870000,29.3194,0.75,fastrange32,books_200M_uint32.ds,199999999
xxh3,0,10,0.99998,125960489,0.472352,46224920,0.173343,105518743,0.527594,6084854000,30.4243,0.75,fastrange64,books_200M_uint32.ds,199999999
xxh3,0,9,0.999965,125963251,0.472362,46230226,0.173363,105526811,0.527634,9091251000,45.4563,0.75,modulo,books_200M_uint32.ds,199999999
xxh3,0,9,0.999965,125963251,0.472362,46230226,0.173363,105526811,0.527634,6740489000,33.7024,0.75,fast_modulo,books_200M_uint32.ds,199999999
xxh3,0,9,0.999965,125963251,0.472362,46230226,0.173363,105526811,0.527634,6554217000,32.7711,0.75,branchless_fast_modulo,books_200M_uint32.ds,199999999
xxh3_128_low,0,10,1.00014,125979114,0.472422,46231729,0.173369,105544177,0.527721,6516922000,32.5846,0.75,fastrange32,books_200M_uint32.ds,199999999
xxh3_128_low,0,10,0.999973,125960416,0.472352,46224194,0.173341,105517944,0.52759,6688306000,33.4415,0.75,fastrange64,books_200M_uint32.ds,199999999
xxh3_128_low,0,10,1.00003,125969932,0.472387,46231332,0.173367,105534598,0.527673,10078660000,50.3933,0.75,modulo,books_200M_uint32.ds,199999999
xxh3_128_low,0,10,1.00003,125969932,0.472387,46231332,0.173367,105534598,0.527673,7509124000,37.5456,0.75,fast_modulo,books_200M_uint32.ds,199999999
xxh3_128_low,0,10,1.00003,125969932,0.472387,46231332,0.173367,105534598,0.527673,7576001000,37.88,0.75,branchless_fast_modulo,books_200M_uint32.ds,199999999
xxh3_128_upp,0,10,1.00017,125982191,0.472433,46237484,0.173391,105553009,0.527765,6364041000,31.8202,0.75,fastrange32,books_200M_uint32.ds,199999999
xxh3_128_upp,0,10,0.99994,125960780,0.472353,46230356,0.173364,105524470,0.527622,6595556000,32.9778,0.75,fastrange64,books_200M_uint32.ds,199999999
xxh3_128_upp,0,10,1.00009,125969352,0.472385,46225859,0.173347,105528545,0.527643,9950246000,49.7512,0.75,modulo,books_200M_uint32.ds,199999999
xxh3_128_upp,0,10,1.00009,125969352,0.472385,46225859,0.173347,105528545,0.527643,7632449000,38.1622,0.75,fast_modulo,books_200M_uint32.ds,199999999
xxh3_128_upp,0,10,1.00009,125969352,0.472385,46225859,0.173347,105528545,0.527643,7539184000,37.6959,0.75,branchless_fast_modulo,books_200M_uint32.ds,199999999
xxh3_128_xor,0,10,1.00011,125974834,0.472406,46230922,0.173366,105539090,0.527695,6508115000,32.5406,0.75,fastrange32,books_200M_uint32.ds,199999999
xxh3_128_xor,0,10,1.00003,125967612,0.472379,46230953,0.173366,105531899,0.527659,6620550000,33.1028,0.75,fastrange64,books_200M_uint32.ds,199999999
xxh3_128_xor,0,10,1.00002,125967151,0.472377,46228554,0.173357,105529039,0.527645,10025047000,50.1252,0.75,modulo,books_200M_uint32.ds,199999999
xxh3_128_xor,0,10,1.00002,125967151,0.472377,46228554,0.173357,105529039,0.527645,7609342000,38.0467,0.75,fast_modulo,books_200M_uint32.ds,199999999
xxh3_128_xor,0,10,1.00002,125967151,0.472377,46228554,0.173357,105529039,0.527645,7471568000,37.3578,0.75,branchless_fast_modulo,books_200M_uint32.ds,199999999
xxh3_128_city,0,10,1.00007,125968684,0.472383,46227939,0.173355,105529957,0.52765,7954048000,39.7702,0.75,fastrange32,books_200M_uint32.ds,199999999
xxh3_128_city,0,10,0.999961,125963501,0.472363,46232117,0.17337,105528952,0.527645,8871018000,44.3551,0.75,fastrange64,books_200M_uint32.ds,199999999
xxh3_128_city,0,10,1,125963723,0.472364,46224890,0.173343,105521947,0.52761,12419772000,62.0989,0.75,modulo,books_200M_uint32.ds,199999999
xxh3_128_city,0,10,1,125963723,0.472364,46224890,0.173343,105521947,0.52761,9220114000,46.1006,0.75,fast_modulo,books_200M_uint32.ds,199999999
xxh3_128_city,0,10,1,125963723,0.472364,46224890,0.173343,105521947,0.52761,8711129000,43.5556,0.75,branchless_fast_modulo,books_200M_uint32.ds,199999999
tabulation_small64,0,9225,3.0188,195837903,0.734392,49586719,0.18595,178757956,0.89379,6239955000,31.1998,0.75,fastrange32,books_200M_uint32.ds,199999999
tabulation_small64,0,9225,3.01759,195821512,0.734331,49604811,0.186018,178759657,0.893798,6851782000,34.2589,0.75,fastrange64,books_200M_uint32.ds,199999999
tabulation_small64,0,9225,3.01894,195846120,0.734423,49584689,0.185943,178764143,0.893821,9260966000,46.3048,0.75,modulo,books_200M_uint32.ds,199999999
tabulation_small64,0,9225,3.01894,195846120,0.734423,49584689,0.185943,178764143,0.893821,6825447000,34.1272,0.75,fast_modulo,books_200M_uint32.ds,199999999
tabulation_small64,0,9225,3.01894,195846120,0.734423,49584689,0.185943,178764143,0.893821,7056621000,35.2831,0.75,branchless_fast_modulo,books_200M_uint32.ds,199999999
tabulation_large64,0,10,1.00017,125982482,0.472434,46235288,0.173382,105551104,0.527756,6232813000,31.1641,0.75,fastrange32,books_200M_uint32.ds,199999999
tabulation_large64,0,9,0.999835,125947381,0.472303,46222605,0.173335,105503320,0.527517,6682368000,33.4118,0.75,fastrange64,books_200M_uint32.ds,199999999
tabulation_large64,0,10,1.00011,125976900,0.472413,46234260,0.173378,105544494,0.527722,9426921000,47.1346,0.75,modulo,books_200M_uint32.ds,199999999
tabulation_large64,0,10,1.00011,125976900,0.472413,46234260,0.173378,105544494,0.527722,6799840000,33.9992,0.75,fast_modulo,books_200M_uint32.ds,199999999
tabulation_large64,0,10,1.00011,125976900,0.472413,46234260,0.173378,105544494,0.527722,7117846000,35.5892,0.75,branchless_fast_modulo,books_200M_uint32.ds,199999999
city64,0,10,1.00021,125985089,0.472444,46237657,0.173391,105556080,0.52778,5732757000,28.6638,0.75,fastrange32,books_200M_uint32.ds,199999999
city64,0,11,1.00006,125972479,0.472397,46233203,0.173375,105539016,0.527695,6074249000,30.3712,0.75,fastrange64,books_200M_uint32.ds,199999999
city64,0,11,0.999948,125959128,0.472347,46227891,0.173355,105520353,0.527602,8944062000,44.7203,0.75,modulo,books_200M_uint32.ds,199999999
city64,0,11,0.999948,125959128,0.472347,46227891,0.173355,105520353,0.527602,6008186000,30.0409,0.75,fast_modulo,books_200M_uint32.ds,199999999
city64,0,11,0.999948,125959128,0.472347,46227891,0.173355,105520353,0.527602,5846537000,29.2327,0.75,branchless_fast_modulo,books_200M_uint32.ds,199999999
city128_low,0,11,1.00009,125974404,0.472404,46232394,0.173371,105540132,0.527701,7923684000,39.6184,0.75,fastrange32,books_200M_uint32.ds,199999999
city128_low,0,9,1.00005,125967949,0.47238,46230246,0.173363,105531529,0.527658,9083218000,45.4161,0.75,fastrange64,books_200M_uint32.ds,199999999
city128_low,0,10,0.999964,125959270,0.472347,46225672,0.173346,105518276,0.527591,12569335000,62.8467,0.75,modulo,books_200M_uint32.ds,199999999
city128_low,0,10,0.999964,125959270,0.472347,46225672,0.173346,105518276,0.527591,9466810000,47.3341,0.75,fast_modulo,books_200M_uint32.ds,199999999
city128_low,0,10,0.999964,125959270,0.472347,46225672,0.173346,105518276,0.527591,9552038000,47.7602,0.75,branchless_fast_modulo,books_200M_uint32.ds,199999999
city128_upp,0,9,1.00008,125971487,0.472393,46229192,0.173359,105534013,0.52767,9742846000,48.7142,0.75,fastrange32,books_200M_uint32.ds,199999999
city128_upp,0,11,0.999893,125955644,0.472334,46226932,0.173351,105515910,0.52758,10025651000,50.1283,0.75,fastrange64,books_200M_uint32.ds,199999999
city128_upp,0,11,0.999994,125965609,0.472371,46232063,0.17337,105531006,0.527655,14073370000,70.3669,0.75,modulo,books_200M_uint32.ds,199999999
city128_upp,0,11,0.999994,125965609,0.472371,46232063,0.17337,105531006,0.527655,10084394000,50.422,0.75,fast_modulo,books_200M_uint32.ds,199999999
city128_upp,0,11,0.999994,125965609,0.472371,46232063,0.17337,105531006,0.527655,10216515000,51.0826,0.75,branchless_fast_modulo,books_200M_uint32.ds,199999999
city128_xor,0,10,1.00004,125970109,0.472388,46231858,0.173369,105535301,0.527677,9723630000,48.6182,0.75,fastrange32,books_200M_uint32.ds,199999999
city128_xor,0,10,1,125965344,0.47237,46230205,0.173363,105528883,0.527644,9969463000,49.8473,0.75,fastrange64,books_200M_uint32.ds,199999999
city128_xor,0,10,1.00004,125971112,0.472392,46234295,0.173379,105538741,0.527694,14720525000,73.6026,0.75,modulo,books_200M_uint32.ds,199999999
city128_xor,0,10,1.00004,125971112,0.472392,46234295,0.173379,105538741,0.527694,10136584000,50.6829,0.75,fast_modulo,books_200M_uint32.ds,199999999
city128_xor,0,10,1.00004,125971112,0.472392,46234295,0.173379,105538741,0.527694,10137247000,50.6862,0.75,branchless_fast_modulo,books_200M_uint32.ds,199999999
city128_city,0,10,1.00013,125975757,0.472409,46230575,0.173365,105539666,0.527698,10333095000,51.6655,0.75,fastrange32,books_200M_uint32.ds,199999999
city128_city,0,10,1.00003,125972132,0.472395,46236998,0.173389,105542464,0.527712,10471641000,52.3582,0.75,fastrange64,books_200M_uint32.ds,199999999
city128_city,0,9,1.00002,125969574,0.472386,46233372,0.173375,105536280,0.527681,14950414000,74.7521,0.75,modulo,books_200M_uint32.ds,199999999
city128_city,0,9,1.00002,125969574,0.472386,46233372,0.173375,105536280,0.527681,12174805000,60.874,0.75,fast_modulo,books_200M_uint32.ds,199999999
city128_city,0,9,1.00002,125969574,0.472386,46233372,0.173375,105536280,0.527681,12159126000,60.7956,0.75,branchless_fast_modulo,books_200M_uint32.ds,199999999
meow64_low,0,10,1.00017,125979936,0.472425,46233508,0.173376,105546778,0.527734,29969185000,149.846,0.75,fastrange32,books_200M_uint32.ds,199999999
meow64_low,0,11,1.00001,125965164,0.472369,46228206,0.173356,105526704,0.527634,30095941000,150.48,0.75,fastrange64,books_200M_uint32.ds,199999999
meow64_low,0,10,0.99999,125964337,0.472366,46230496,0.173364,105528167,0.527641,31525983000,157.63,0.75,modulo,books_200M_uint32.ds,199999999
meow64_low,0,10,0.99999,125964337,0.472366,46230496,0.173364,105528167,0.527641,30046437000,150.232,0.75,fast_modulo,books_200M_uint32.ds,199999999
meow64_low,0,10,0.99999,125964337,0.472366,46230496,0.173364,105528167,0.527641,30079457000,150.397,0.75,branchless_fast_modulo,books_200M_uint32.ds,199999999
meow64_upp,0,9,1.00012,125978086,0.472418,46235042,0.173381,105546462,0.527732,29974612000,149.873,0.75,fastrange32,books_200M_uint32.ds,199999999
meow64_upp,0,10,0.99999,125967064,0.472376,46233462,0.173375,105533860,0.527669,30214486000,151.072,0.75,fastrange64,books_200M_uint32.ds,199999999
meow64_upp,0,10,0.999981,125964139,0.472366,46230259,0.173363,105527732,0.527639,30933969000,154.67,0.75,modulo,books_200M_uint32.ds,199999999
meow64_upp,0,10,0.999981,125964139,0.472366,46230259,0.173363,105527732,0.527639,29956411000,149.782,0.75,fast_modulo,books_200M_uint32.ds,199999999
meow64_upp,0,10,0.999981,125964139,0.472366,46230259,0.173363,105527732,0.527639,30115153000,150.576,0.75,branchless_fast_modulo,books_200M_uint32.ds,199999999
uniform_random,0,5,0.948685,236195980,0.59049,32583274,0.0814582,68779255,0.343896,15250107000,76.2505,0.5,do_nothing,books_200M_uint32.ds,199999999
mult64,0,6,1.07672,255465846,0.638665,45939862,0.11485,101405709,0.507029,7520190000,37.601,0.5,fastrange32,books_200M_uint32.ds,199999999
mult64,0,4,0.989871,243524675,0.608812,39071129,0.0976778,82595805,0.412979,6216869000,31.0843,0.5,fastrange64,books_200M_uint32.ds,199999999
mult64,0,3,0.908626,230919386,0.577298,29278723,0.0731968,60198110,0.300991,7928994000,39.645,0.5,modulo,books_200M_uint32.ds,199999999
mult64,0,3,0.908626,230919386,0.577298,29278723,0.0731968,60198110,0.300991,6740484000,33.7024,0.5,fast_modulo,books_200M_uint32.ds,199999999
mult64,0,3,0.908626,230919386,0.577298,29278723,0.0731968,60198110,0.300991,5932494000,29.6625,0.5,branchless_fast_modulo,books_200M_uint32.ds,199999999
fibo64,0,5,0.943562,236825980,0.592065,34661718,0.0866543,71487699,0.357438,7586710000,37.9336,0.5,fastrange32,books_200M_uint32.ds,199999999
fibo64,0,4,0.875016,225701445,0.564254,24838453,0.0620961,50539899,0.252699,6202810000,31.0141,0.5,fastrange64,books_200M_uint32.ds,199999999
fibo64,0,5,0.876438,225792117,0.56448,24780580,0.0619515,50572698,0.252863,7956699000,39.7835,0.5,modulo,books_200M_uint32.ds,199999999
fibo64,0,5,0.876438,225792117,0.56448,24780580,0.0619515,50572698,0.252863,6733443000,33.6672,0.5,fast_modulo,books_200M_uint32.ds,199999999
fibo64,0,5,0.876438,225792117,0.56448,24780580,0.0619515,50572698,0.252863,6692836000,33.4642,0.5,branchless_fast_modulo,books_200M_uint32.ds,199999999
fibo_prime64,0,5,0.943562,236825980,0.592065,34661718,0.0866543,71487699,0.357438,7149748000,35.7487,0.5,fastrange32,books_200M_uint32.ds,199999999
fibo_prime64,0,4,0.875016,225701445,0.564254,24838453,0.0620961,50539899,0.252699,6192867000,30.9643,0.5,fastrange64,books_200M_uint32.ds,199999999
fibo_prime64,0,5,0.876438,225792117,0.56448,24780580,0.0619515,50572698,0.252863,7989614000,39.9481,0.5,modulo,books_200M_uint32.ds,199999999
fibo_prime64,0,5,0.876438,225792117,0.56448,24780580,0.0619515,50572698,0.252863,6789088000,33.9454,0.5,fast_modulo,books_200M_uint32.ds,199999999
fibo_prime64,0,5,0.876438,225792117,0.56448,24780580,0.0619515,50572698,0.252863,5935175000,29.6759,0.5,branchless_fast_modulo,books_200M_uint32.ds,199999999
multadd64,0,4,1.04125,250677793,0.626694,43352593,0.108381,94030387,0.470152,6661743000,33.3087,0.5,fastrange32,books_200M_uint32.ds,199999999
multadd64,0,7,1.0769,255633321,0.639083,46225983,0.115565,101859305,0.509297,6470330000,32.3517,0.5,fastrange64,books_200M_uint32.ds,199999999
multadd64,0,5,0.907609,230463084,0.576158,28591870,0.0714797,59054955,0.295275,9045657000,45.2283,0.5,modulo,books_200M_uint32.ds,199999999
multadd64,0,5,0.907609,230463084,0.576158,28591870,0.0714797,59054955,0.295275,6354413000,31.7721,0.5,fast_modulo,books_200M_uint32.ds,199999999
multadd64,0,5,0.907609,230463084,0.576158,28591870,0.0714797,59054955,0.295275,6245708000,31.2285,0.5,branchless_fast_modulo,books_200M_uint32.ds,199999999
mult64_shift61,0,3,0.876681,226101381,0.565253,25345893,0.0633647,51447275,0.257236,7042196000,35.211,0.5,fastrange32,books_200M_uint32.ds,199999999
