hash,nanoseconds_total,nanoseconds_per_key,load_factor,reducer,dataset
xxh3_128_upp,956963000,4.78482,0.25,branchless_fast_modulo,osm_cellids_200M_uint64.ds
xxh3_128_xor,970527000,4.85264,0.25,do_nothing,osm_cellids_200M_uint64.ds
xxh3_128_xor,723247000,3.61623,0.25,fastrange32,osm_cellids_200M_uint64.ds
xxh3_128_xor,878026000,4.39013,0.25,fastrange64,osm_cellids_200M_uint64.ds
xxh3_128_xor,2129526000,10.6476,0.25,modulo,osm_cellids_200M_uint64.ds
xxh3_128_xor,905850000,4.52925,0.25,fast_modulo,osm_cellids_200M_uint64.ds
xxh3_128_xor,1037838000,5.18919,0.25,branchless_fast_modulo,osm_cellids_200M_uint64.ds
xxh3_128_city,1127221000,5.6361,0.25,do_nothing,osm_cellids_200M_uint64.ds
xxh3_128_city,1000768000,5.00384,0.25,fastrange32,osm_cellids_200M_uint64.ds
xxh3_128_city,1197202000,5.98601,0.25,fastrange64,osm_cellids_200M_uint64.ds
xxh3_128_city,2301853000,11.5093,0.25,modulo,osm_cellids_200M_uint64.ds
xxh3_128_city,1158687000,5.79344,0.25,fast_modulo,osm_cellids_200M_uint64.ds
xxh3_128_city,1219564000,6.09782,0.25,branchless_fast_modulo,osm_cellids_200M_uint64.ds
tabulation_small64,621902000,3.10951,0.25,do_nothing,osm_cellids_200M_uint64.ds
tabulation_small64,531485000,2.65743,0.25,fastrange32,osm_cellids_200M_uint64.ds
tabulation_small64,645874000,3.22937,0.25,fastrange64,osm_cellids_200M_uint64.ds
tabulation_small64,1899646000,9.49823,0.25,modulo,osm_cellids_200M_uint64.ds
tabulation_small64,737249000,3.68624,0.25,fast_modulo,osm_cellids_200M_uint64.ds
tabulation_small64,692201000,3.46101,0.25,branchless_fast_modulo,osm_cellids_200M_uint64.ds
tabulation_large64,621508000,3.10754,0.25,do_nothing,osm_cellids_200M_uint64.ds
tabulation_large64,521904000,2.60952,0.25,fastrange32,osm_cellids_200M_uint64.ds
tabulation_large64,672799000,3.36399,0.25,fastrange64,osm_cellids_200M_uint64.ds
tabulation_large64,1955532000,9.77766,0.25,modulo,osm_cellids_200M_uint64.ds
tabulation_large64,678794000,3.39397,0.25,fast_modulo,osm_cellids_200M_uint64.ds
tabulation_large64,676614000,3.38307,0.25,branchless_fast_modulo,osm_cellids_200M_uint64.ds
city64,515276000,2.57638,0.25,do_nothing,osm_cellids_200M_uint64.ds
city64,465522000,2.32761,0.25,fastrange32,osm_cellids_200M_uint64.ds
city64,566897000,2.83448,0.25,fastrange64,osm_cellids_200M_uint64.ds
city64,1851881000,9.25941,0.25,modulo,osm_cellids_200M_uint64.ds
city64,585716000,2.92858,0.25,fast_modulo,osm_cellids_200M_uint64.ds
city64,662528000,3.31264,0.25,branchless_fast_modulo,osm_cellids_200M_uint64.ds
city128_low,1051566000,5.25783,0.25,do_nothing,osm_cellids_200M_uint64.ds
city128_low,985725000,4.92862,0.25,fastrange32,osm_cellids_200M_uint64.ds
city128_low,1128917000,5.64458,0.25,fastrange64,osm_cellids_200M_uint64.ds
city128_low,2378208000,11.891,0.25,modulo,osm_cellids_200M_uint64.ds
city128_low,1128793000,5.64397,0.25,fast_modulo,osm_cellids_200M_uint64.ds
city128_low,1243297000,6.21648,0.25,branchless_fast_modulo,osm_cellids_200M_uint64.ds
city128_upp,1294836000,6.47418,0.25,do_nothing,osm_cellids_200M_uint64.ds
city128_upp,1262958000,6.31479,0.25,fastrange32,osm_cellids_200M_uint64.ds
city128_upp,1395880000,6.9794,0.25,fastrange64,osm_cellids_200M_uint64.ds
city128_upp,2683576000,13.4179,0.25,modulo,osm_cellids_200M_uint64.ds
city128_upp,1433849000,7.16925,0.25,fast_modulo,osm_cellids_200M_uint64.ds
city128_upp,1508894000,7.54447,0.25,branchless_fast_modulo,osm_cellids_200M_uint64.ds
city128_xor,1336789000,6.68394,0.25,do_nothing,osm_cellids_200M_uint64.ds
city128_xor,1312905000,6.56452,0.25,fastrange32,osm_cellids_200M_uint64.ds
city128_xor,1433743000,7.16871,0.25,fastrange64,osm_cellids_200M_uint64.ds
city128_xor,2730664000,13.6533,0.25,modulo,osm_cellids_200M_uint64.ds
city128_xor,1469431000,7.34716,0.25,fast_modulo,osm_cellids_200M_uint64.ds
city128_xor,1561919000,7.80959,0.25,branchless_fast_modulo,osm_cellids_200M_uint64.ds
city128_city,1637923000,8.18961,0.25,do_nothing,osm_cellids_200M_uint64.ds
city128_city,1610231000,8.05115,0.25,fastrange32,osm_cellids_200M_uint64.ds
city128_city,1764153000,8.82076,0.25,fastrange64,osm_cellids_200M_uint64.ds
city128_city,3096062000,15.4803,0.25,modulo,osm_cellids_200M_uint64.ds
city128_city,1901012000,9.50506,0.25,fast_modulo,osm_cellids_200M_uint64.ds
city128_city,1945271000,9.72635,0.25,branchless_fast_modulo,osm_cellids_200M_uint64.ds
meow64_low,4050660000,20.2533,0.25,do_nothing,osm_cellids_200M_uint64.ds
meow64_low,4100642000,20.5032,0.25,fastrange32,osm_cellids_200M_uint64.ds
meow64_low,4289047000,21.4452,0.25,fastrange64,osm_cellids_200M_uint64.ds
meow64_low,5992238000,29.9612,0.25,modulo,osm_cellids_200M_uint64.ds
meow64_low,4410185000,22.0509,0.25,fast_modulo,osm_cellids_200M_uint64.ds
meow64_low,4540524000,22.7026,0.25,branchless_fast_modulo,osm_cellids_200M_uint64.ds
meow64_upp,4124985000,20.6249,0.25,do_nothing,osm_cellids_200M_uint64.ds
meow64_upp,4167247000,20.8362,0.25,fastrange32,osm_cellids_200M_uint64.ds
meow64_upp,4363110000,21.8156,0.25,fastrange64,osm_cellids_200M_uint64.ds
meow64_upp,5993162000,29.9658,0.25,modulo,osm_cellids_200M_uint64.ds
meow64_upp,4448599000,22.243,0.25,fast_modulo,osm_cellids_200M_uint64.ds
meow64_upp,4628559000,23.1428,0.25,branchless_fast_modulo,osm_cellids_200M_uint64.ds
mult64,147238000,1.62807,1,do_nothing,wiki_ts_200M_uint64.ds
mult64,81764000,0.904099,1,fastrange32,wiki_ts_200M_uint64.ds
mult64,150740000,1.6668,1,fastrange64,wiki_ts_200M_uint64.ds
mult64,730265000,8.07485,1,modulo,wiki_ts_200M_uint64.ds
mult64,181611000,2.00815,1,fast_modulo,wiki_ts_200M_uint64.ds
mult64,133437000,1.47547,1,branchless_fast_modulo,wiki_ts_200M_uint64.ds
fibo64,160290000,1.77239,1,do_nothing,wiki_ts_200M_uint64.ds
fibo64,85793000,0.948649,1,fastrange32,wiki_ts_200M_uint64.ds
fibo64,161190000,1.78235,1,fastrange64,wiki_ts_200M_uint64.ds
fibo64,732025000,8.09431,1,modulo,wiki_ts_200M_uint64.ds
fibo64,168764000,1.86609,1,fast_modulo,wiki_ts_200M_uint64.ds
fibo64,135162000,1.49454,1,branchless_fast_modulo,wiki_ts_200M_uint64.ds
fibo_prime64,154748000,1.71111,1,do_nothing,wiki_ts_200M_uint64.ds
fibo_prime64,82798000,0.915532,1,fastrange32,wiki_ts_200M_uint64.ds
fibo_prime64,155347000,1.71774,1,fastrange64,wiki_ts_200M_uint64.ds
fibo_prime64,733546000,8.11113,1,modulo,wiki_ts_200M_uint64.ds
fibo_prime64,168797000,1.86646,1,fast_modulo,wiki_ts_200M_uint64.ds
fibo_prime64,128116000,1.41663,1,branchless_fast_modulo,wiki_ts_200M_uint64.ds
multadd64,255422000,2.82431,1,do_nothing,wiki_ts_200M_uint64.ds
multadd64,160038000,1.76961,1,fastrange32,wiki_ts_200M_uint64.ds
multadd64,258520000,2.85856,1,fastrange64,wiki_ts_200M_uint64.ds
multadd64,830574000,9.18401,1,modulo,wiki_ts_200M_uint64.ds
multadd64,208434000,2.30474,1,fast_modulo,wiki_ts_200M_uint64.ds
multadd64,184687000,2.04216,1,branchless_fast_modulo,wiki_ts_200M_uint64.ds
mult64_shift59,183255000,2.02633,1,do_nothing,wiki_ts_200M_uint64.ds
mult64_shift59,104794000,1.15875,1,fastrange32,wiki_ts_200M_uint64.ds
mult64_shift59,187987000,2.07865,1,fastrange64,wiki_ts_200M_uint64.ds
mult64_shift59,753971000,8.33697,1,modulo,wiki_ts_200M_uint64.ds
mult64_shift59,235406000,2.60298,1,fast_modulo,wiki_ts_200M_uint64.ds
mult64_shift59,150012000,1.65875,1,branchless_fast_modulo,wiki_ts_200M_uint64.ds
fibo64_shift59,190398000,2.10531,1,do_nothing,wiki_ts_200M_uint64.ds
fibo64_shift59,98567000,1.0899,1,fastrange32,wiki_ts_200M_uint64.ds
fibo64_shift59,180736000,1.99847,1,fastrange64,wiki_ts_200M_uint64.ds
fibo64_shift59,752472000,8.3204,1,modulo,wiki_ts_200M_uint64.ds
fibo64_shift59,232423000,2.57,1,fast_modulo,wiki_ts_200M_uint64.ds
fibo64_shift59,185099000,2.04672,1,branchless_fast_modulo,wiki_ts_200M_uint64.ds
fibo_prime64_shift59,185202000,2.04786,1,do_nothing,wiki_ts_200M_uint64.ds
fibo_prime64_shift59,98833000,1.09284,1,fastrange32,wiki_ts_200M_uint64.ds
fibo_prime64_shift59,188064000,2.0795,1,fastrange64,wiki_ts_200M_uint64.ds
fibo_prime64_shift59,770657000,8.52148,1,modulo,wiki_ts_200M_uint64.ds
fibo_prime64_shift59,196186000,2.16931,1,fast_modulo,wiki_ts_200M_uint64.ds
fibo_prime64_shift59,152706000,1.68853,1,branchless_fast_modulo,wiki_ts_200M_uint64.ds
multadd64_shift59,331678000,3.6675,1,do_nothing,wiki_ts_200M_uint64.ds
multadd64_shift59,192837000,2.13228,1,fastrange32,wiki_ts_200M_uint64.ds
multadd64_shift59,328845000,3.63618,1,fastrange64,wiki_ts_200M_uint64.ds
multadd64_shift59,979994000,10.8362,1,modulo,wiki_ts_200M_uint64.ds
multadd64_shift59,286753000,3.17075,1,fast_modulo,wiki_ts_200M_uint64.ds
multadd64_shift59,255215000,2.82202,1,branchless_fast_modulo,wiki_ts_200M_uint64.ds
murmur3_128_low,535752000,5.92403,1,do_nothing,wiki_ts_200M_uint64.ds
murmur3_128_low,489032000,5.40743,1,fastrange32,wiki_ts_200M_uint64.ds
murmur3_128_low,559353000,6.185,1,fastrange64,wiki_ts_200M_uint64.ds
murmur3_128_low,1109069000,12.2634,1,modulo,wiki_ts_200M_uint64.ds
murmur3_128_low,739484000,8.17679,1,fast_modulo,wiki_ts_200M_uint64.ds
murmur3_128_low,717741000,7.93636,1,branchless_fast_modulo,wiki_ts_200M_uint64.ds
murmur3_128_upp,509038000,5.62865,1,do_nothing,wiki_ts_200M_uint64.ds
murmur3_128_upp,492208000,5.44255,1,fastrange32,wiki_ts_200M_uint64.ds
murmur3_128_upp,558300000,6.17336,1,fastrange64,wiki_ts_200M_uint64.ds
murmur3_128_upp,1152425000,12.7428,1,modulo,wiki_ts_200M_uint64.ds
murmur3_128_upp,736188000,8.14034,1,fast_modulo,wiki_ts_200M_uint64.ds
murmur3_128_upp,594058000,6.56875,1,branchless_fast_modulo,wiki_ts_200M_uint64.ds
murmur3_128_xor,536054000,5.92737,1,do_nothing,wiki_ts_200M_uint64.ds
murmur3_128_xor,514243000,5.6862,1,fastrange32,wiki_ts_200M_uint64.ds
murmur3_128_xor,600488000,6.63985,1,fastrange64,wiki_ts_200M_uint64.ds
murmur3_128_xor,1153846000,12.7586,1,modulo,wiki_ts_200M_uint64.ds
murmur3_128_xor,756513000,8.36508,1,fast_modulo,wiki_ts_200M_uint64.ds
murmur3_128_xor,739249000,8.17419,1,branchless_fast_modulo,wiki_ts_200M_uint64.ds
murmur3_128_city,662494000,7.32547,1,do_nothing,wiki_ts_200M_uint64.ds
murmur3_128_city,631650000,6.98442,1,fastrange32,wiki_ts_200M_uint64.ds
murmur3_128_city,714259000,7.89786,1,fastrange64,wiki_ts_200M_uint64.ds
murmur3_128_city,1226876000,13.5661,1,modulo,wiki_ts_200M_uint64.ds
murmur3_128_city,881376000,9.74574,1,fast_modulo,wiki_ts_200M_uint64.ds
murmur3_128_city,842892000,9.32021,1,branchless_fast_modulo,wiki_ts_200M_uint64.ds
murmur3_fin64,206269000,2.2808,1,do_nothing,wiki_ts_200M_uint64.ds
murmur3_fin64,163067000,1.8031,1,fastrange32,wiki_ts_200M_uint64.ds
murmur3_fin64,214461000,2.37139,1,fastrange64,wiki_ts_200M_uint64.ds
murmur3_fin64,785096000,8.68114,1,modulo,wiki_ts_200M_uint64.ds
murmur3_fin64,243421000,2.69161,1,fast_modulo,wiki_ts_200M_uint64.ds
murmur3_fin64,215252000,2.38013,1,branchless_fast_modulo,wiki_ts_200M_uint64.ds
xxh64,350696000,3.87779,1,do_nothing,wiki_ts_200M_uint64.ds
xxh64,311439000,3.44371,1,fastrange32,wiki_ts_200M_uint64.ds
xxh64,367062000,4.05876,1,fastrange64,wiki_ts_200M_uint64.ds
xxh64,913052000,10.096,1,modulo,wiki_ts_200M_uint64.ds
xxh64,436622000,4.82791,1,fast_modulo,wiki_ts_200M_uint64.ds
xxh64,398982000,4.41171,1,branchless_fast_modulo,wiki_ts_200M_uint64.ds
xxh3,325901000,3.60362,1,do_nothing,wiki_ts_200M_uint64.ds
xxh3,287902000,3.18345,1,fastrange32,wiki_ts_200M_uint64.ds
xxh3,345107000,3.81599,1,fastrange64,wiki_ts_200M_uint64.ds
xxh3,866861000,9.58525,1,modulo,wiki_ts_200M_uint64.ds
xxh3,382620000,4.23079,1,fast_modulo,wiki_ts_200M_uint64.ds
xxh3,347329000,3.84056,1,branchless_fast_modulo,wiki_ts_200M_uint64.ds
xxh3_128_low,382875000,4.23361,1,do_nothing,wiki_ts_200M_uint64.ds
xxh3_128_low,339181000,3.75047,1,fastrange32,wiki_ts_200M_uint64.ds
xxh3_128_low,386474000,4.27341,1,fastrange64,wiki_ts_200M_uint64.ds
xxh3_128_low,949909000,10.5035,1,modulo,wiki_ts_200M_uint64.ds
xxh3_128_low,438314000,4.84662,1,fast_modulo,wiki_ts_200M_uint64.ds
xxh3_128_low,416592000,4.60643,1,branchless_fast_modulo,wiki_ts_200M_uint64.ds
xxh3_128_upp,358615000,3.96536,1,do_nothing,wiki_ts_200M_uint64.ds
xxh3_128_upp,341597000,3.77718,1,fastrange32,wiki_ts_200M_uint64.ds
xxh3_128_upp,386065000,4.26888,1,fastrange64,wiki_ts_200M_uint64.ds
xxh3_128_upp,932144000,10.3071,1,modulo,wiki_ts_200M_uint64.ds
xxh3_128_upp,433876000,4.79755,1,fast_modulo,wiki_ts_200M_uint64.ds
xxh3_128_upp,410014000,4.5337,1,branchless_fast_modulo,wiki_ts_200M_uint64.ds
xxh3_128_xor,389926000,4.31158,1,do_nothing,wiki_ts_200M_uint64.ds
xxh3_128_xor,326563000,3.61094,1,fastrange32,wiki_ts_200M_uint64.ds
xxh3_128_xor,391692000,4.3311,1,fastrange64,wiki_ts_200M_uint64.ds
xxh3_128_xor,949241000,10.4962,1,modulo,wiki_ts_200M_uint64.ds
xxh3_128_xor,447230000,4.94521,1,fast_modulo,wiki_ts_200M_uint64.ds
xxh3_128_xor,417019000,4.61115,1,branchless_fast_modulo,wiki_ts_200M_uint64.ds
xxh3_128_city,487300000,5.38828,1,do_nothing,wiki_ts_200M_uint64.ds
xxh3_128_city,448631000,4.9607,1,fastrange32,wiki_ts_200M_uint64.ds
xxh3_128_city,541854000,5.99151,1,fastrange64,wiki_ts_200M_uint64.ds
xxh3_128_city,1036194000,11.4576,1,modulo,wiki_ts_200M_uint64.ds
xxh3_128_city,576798000,6.3779,1,fast_modulo,wiki_ts_200M_uint64.ds
xxh3_128_city,548199000,6.06167,1,branchless_fast_modulo,wiki_ts_200M_uint64.ds
tabulation_small64,281787000,3.11584,1,do_nothing,wiki_ts_200M_uint64.ds
tabulation_small64,241040000,2.66528,1,fastrange32,wiki_ts_200M_uint64.ds
tabulation_small64,291995000,3.22871,1,fastrange64,wiki_ts_200M_uint64.ds
tabulation_small64,857929000,9.48648,1,modulo,wiki_ts_200M_uint64.ds
tabulation_small64,363542000,4.01984,1,fast_modulo,wiki_ts_200M_uint64.ds
tabulation_small64,314282000,3.47515,1,branchless_fast_modulo,wiki_ts_200M_uint64.ds
tabulation_large64,282505000,3.12378,1,do_nothing,wiki_ts_200M_uint64.ds
tabulation_large64,239021000,2.64296,1,fastrange32,wiki_ts_200M_uint64.ds
tabulation_large64,303165000,3.35222,1,fastrange64,wiki_ts_200M_uint64.ds
tabulation_large64,884777000,9.78335,1,modulo,wiki_ts_200M_uint64.ds
tabulation_large64,333680000,3.68964,1,fast_modulo,wiki_ts_200M_uint64.ds
tabulation_large64,303608000,3.35712,1,branchless_fast_modulo,wiki_ts_200M_uint64.ds
city64,232254000,2.56813,1,do_nothing,wiki_ts_200M_uint64.ds
city64,211989000,2.34405,1,fastrange32,wiki_ts_200M_uint64.ds
city64,259125000,2.86525,1,fastrange64,wiki_ts_200M_uint64.ds
city64,837595000,9.26164,1,modulo,wiki_ts_200M_uint64.ds
city64,332891000,3.68092,1,fast_modulo,wiki_ts_200M_uint64.ds
city64,302827000,3.34849,1,branchless_fast_modulo,wiki_ts_200M_uint64.ds
city128_low,478512000,5.29111,1,do_nothing,wiki_ts_200M_uint64.ds
city128_low,445411000,4.9251,1,fastrange32,wiki_ts_200M_uint64.ds
city128_low,507795000,5.6149,1,fastrange64,wiki_ts_200M_uint64.ds
city128_low,1078416000,11.9245,1,modulo,wiki_ts_200M_uint64.ds
city128_low,594716000,6.57602,1,fast_modulo,wiki_ts_200M_uint64.ds
city128_low,578384000,6.39543,1,branchless_fast_modulo,wiki_ts_200M_uint64.ds
city128_upp,681479000,7.5354,1,do_nothing,wiki_ts_200M_uint64.ds
city128_upp,578903000,6.40117,1,fastrange32,wiki_ts_200M_uint64.ds
city128_upp,632024000,6.98855,1,fastrange64,wiki_ts_200M_uint64.ds
city128_upp,1217656000,13.4641,1,modulo,wiki_ts_200M_uint64.ds
city128_upp,734272000,8.11915,1,fast_modulo,wiki_ts_200M_uint64.ds
city128_upp,686768000,7.59388,1,branchless_fast_modulo,wiki_ts_200M_uint64.ds
city128_xor,601828000,6.65466,1,do_nothing,wiki_ts_200M_uint64.ds
city128_xor,595734000,6.58728,1,fastrange32,wiki_ts_200M_uint64.ds
city128_xor,650299000,7.19063,1,fastrange64,wiki_ts_200M_uint64.ds
city128_xor,1244952000,13.766,1,modulo,wiki_ts_200M_uint64.ds
city128_xor,751789000,8.31285,1,fast_modulo,wiki_ts_200M_uint64.ds
city128_xor,706641000,7.81363,1,branchless_fast_modulo,wiki_ts_200M_uint64.ds
city128_city,745171000,8.23967,1,do_nothing,wiki_ts_200M_uint64.ds
city128_city,728964000,8.06046,1,fastrange32,wiki_ts_200M_uint64.ds
city128_city,804095000,8.89122,1,fastrange64,wiki_ts_200M_uint64.ds
city128_city,1399084000,15.4703,1,modulo,wiki_ts_200M_uint64.ds
city128_city,916678000,10.1361,1,fast_modulo,wiki_ts_200M_uint64.ds
city128_city,878583000,9.71486,1,branchless_fast_modulo,wiki_ts_200M_uint64.ds
meow64_low,1829604000,20.2307,1,do_nothing,wiki_ts_200M_uint64.ds
meow64_low,1856247000,20.5253,1,fastrange32,wiki_ts_200M_uint64.ds
meow64_low,1943072000,21.4854,1,fastrange64,wiki_ts_200M_uint64.ds
meow64_low,2712500000,29.9933,1,modulo,wiki_ts_200M_uint64.ds
meow64_low,2096703000,23.1841,1,fast_modulo,wiki_ts_200M_uint64.ds
meow64_low,2056420000,22.7387,1,branchless_fast_modulo,wiki_ts_200M_uint64.ds
meow64_upp,1861357000,20.5818,1,do_nothing,wiki_ts_200M_uint64.ds
meow64_upp,1882667000,20.8174,1,fastrange32,wiki_ts_200M_uint64.ds
meow64_upp,1970857000,21.7926,1,fastrange64,wiki_ts_200M_uint64.ds
meow64_upp,2710601000,29.9723,1,modulo,wiki_ts_200M_uint64.ds
meow64_upp,2121414000,23.4574,1,fast_modulo,wiki_ts_200M_uint64.ds
meow64_upp,2094498000,23.1597,1,branchless_fast_modulo,wiki_ts_200M_uint64.ds
mult64,157457000,1.74107,0.75,do_nothing,wiki_ts_200M_uint64.ds
mult64,91912000,1.01631,0.75,fastrange32,wiki_ts_200M_uint64.ds
mult64,162903000,1.80129,0.75,fastrange64,wiki_ts_200M_uint64.ds
mult64,733810000,8.11405,0.75,modulo,wiki_ts_200M_uint64.ds
mult64,170417000,1.88437,0.75,fast_modulo,wiki_ts_200M_uint64.ds
mult64,138866000,1.5355,0.75,branchless_fast_modulo,wiki_ts_200M_uint64.ds
fibo64,164855000,1.82287,0.75,do_nothing,wiki_ts_200M_uint64.ds
fibo64,93068000,1.02909,0.75,fastrange32,wiki_ts_200M_uint64.ds
fibo64,158243000,1.74976,0.75,fastrange64,wiki_ts_200M_uint64.ds
fibo64,729769000,8.06936,0.75,modulo,wiki_ts_200M_uint64.ds
fibo64,173366000,1.91698,0.75,fast_modulo,wiki_ts_200M_uint64.ds
fibo64,143965000,1.59188,0.75,branchless_fast_modulo,wiki_ts_200M_uint64.ds
fibo_prime64,162106000,1.79247,0.75,do_nothing,wiki_ts_200M_uint64.ds
fibo_prime64,91897000,1.01614,0.75,fastrange32,wiki_ts_200M_uint64.ds
fibo_prime64,161914000,1.79035,0.75,fastrange64,wiki_ts_200M_uint64.ds
fibo_prime64,736038000,8.13868,0.75,modulo,wiki_ts_200M_uint64.ds
fibo_prime64,175871000,1.94468,0.75,fast_modulo,wiki_ts_200M_uint64.ds
fibo_prime64,131627000,1.45546,0.75,branchless_fast_modulo,wiki_ts_200M_uint64.ds
multadd64,258376000,2.85697,0.75,do_nothing,wiki_ts_200M_uint64.ds
multadd64,155482000,1.71923,0.75,fastrange32,wiki_ts_200M_uint64.ds
multadd64,263354000,2.91202,0.75,fastrange64,wiki_ts_200M_uint64.ds
multadd64,833854000,9.22027,0.75,modulo,wiki_ts_200M_uint64.ds
multadd64,218896000,2.42042,0.75,fast_modulo,wiki_ts_200M_uint64.ds
multadd64,181833000,2.0106,0.75,branchless_fast_modulo,wiki_ts_200M_uint64.ds
mult64_shift59,186019000,2.05689,0.75,do_nothing,wiki_ts_200M_uint64.ds
mult64_shift59,98609000,1.09036,0.75,fastrange32,wiki_ts_200M_uint64.ds
mult64_shift59,183288000,2.02669,0.75,fastrange64,wiki_ts_200M_uint64.ds
mult64_shift59,758444000,8.38643,0.75,modulo,wiki_ts_200M_uint64.ds
mult64_shift59,238016000,2.63184,0.75,fast_modulo,wiki_ts_200M_uint64.ds
mult64_shift59,159558000,1.7643,0.75,branchless_fast_modulo,wiki_ts_200M_uint64.ds
fibo64_shift59,186761000,2.06509,0.75,do_nothing,wiki_ts_200M_uint64.ds
fibo64_shift59,97513000,1.07824,0.75,fastrange32,wiki_ts_200M_uint64.ds
fibo64_shift59,183797000,2.03232,0.75,fastrange64,wiki_ts_200M_uint64.ds
fibo64_shift59,755885000,8.35814,0.75,modulo,wiki_ts_200M_uint64.ds
fibo64_shift59,232541000,2.5713,0.75,fast_modulo,wiki_ts_200M_uint64.ds
fibo64_shift59,180995000,2.00134,0.75,branchless_fast_modulo,wiki_ts_200M_uint64.ds
fibo_prime64_shift59,185809000,2.05457,0.75,do_nothing,wiki_ts_200M_uint64.ds
fibo_prime64_shift59,100147000,1.10737,0.75,fastrange32,wiki_ts_200M_uint64.ds
fibo_prime64_shift59,178778000,1.97682,0.75,fastrange64,wiki_ts_200M_uint64.ds
fibo_prime64_shift59,767783000,8.4897,0.75,modulo,wiki_ts_200M_uint64.ds
fibo_prime64_shift59,197165000,2.18014,0.75,fast_modulo,wiki_ts_200M_uint64.ds
fibo_prime64_shift59,156744000,1.73318,0.75,branchless_fast_modulo,wiki_ts_200M_uint64.ds
multadd64_shift59,328546000,3.63287,0.75,do_nothing,wiki_ts_200M_uint64.ds
multadd64_shift59,187340000,2.0715,0.75,fastrange32,wiki_ts_200M_uint64.ds
multadd64_shift59,332609000,3.6778,0.75,fastrange64,wiki_ts_200M_uint64.ds
multadd64_shift59,984788000,10.8892,0.75,modulo,wiki_ts_200M_uint64.ds
multadd64_shift59,282574000,3.12454,0.75,fast_modulo,wiki_ts_200M_uint64.ds
multadd64_shift59,255813000,2.82863,0.75,branchless_fast_modulo,wiki_ts_200M_uint64.ds
murmur3_128_low,534808000,5.9136,0.75,do_nothing,wiki_ts_200M_uint64.ds
murmur3_128_low,486746000,5.38215,0.75,fastrange32,wiki_ts_200M_uint64.ds
murmur3_128_low,558620000,6.1769,0.75,fastrange64,wiki_ts_200M_uint64.ds
murmur3_128_low,1109520000,12.2684,0.75,modulo,wiki_ts_200M_uint64.ds
murmur3_128_low,739197000,8.17361,0.75,fast_modulo,wiki_ts_200M_uint64.ds
murmur3_128_low,697323000,7.71059,0.75,branchless_fast_modulo,wiki_ts_200M_uint64.ds
murmur3_128_upp,510379000,5.64347,0.75,do_nothing,wiki_ts_200M_uint64.ds
murmur3_128_upp,489362000,5.41108,0.75,fastrange32,wiki_ts_200M_uint64.ds
murmur3_128_upp,559379000,6.18529,0.75,fastrange64,wiki_ts_200M_uint64.ds
murmur3_128_upp,1153181000,12.7512,0.75,modulo,wiki_ts_200M_uint64.ds
murmur3_128_upp,740538000,8.18844,0.75,fast_modulo,wiki_ts_200M_uint64.ds
murmur3_128_upp,592493000,6.55144,0.75,branchless_fast_modulo,wiki_ts_200M_uint64.ds
murmur3_128_xor,535979000,5.92654,0.75,do_nothing,wiki_ts_200M_uint64.ds
murmur3_128_xor,513626000,5.67938,0.75,fastrange32,wiki_ts_200M_uint64.ds
murmur3_128_xor,602004000,6.65661,0.75,fastrange64,wiki_ts_200M_uint64.ds
murmur3_128_xor,1154482000,12.7656,0.75,modulo,wiki_ts_200M_uint64.ds
murmur3_128_xor,751403000,8.30858,0.75,fast_modulo,wiki_ts_200M_uint64.ds
murmur3_128_xor,736139000,8.1398,0.75,branchless_fast_modulo,wiki_ts_200M_uint64.ds
murmur3_128_city,660032000,7.29825,0.75,do_nothing,wiki_ts_200M_uint64.ds
murmur3_128_city,634266000,7.01335,0.75,fastrange32,wiki_ts_200M_uint64.ds
murmur3_128_city,712525000,7.87869,0.75,fastrange64,wiki_ts_200M_uint64.ds
murmur3_128_city,1226086000,13.5573,0.75,modulo,wiki_ts_200M_uint64.ds
murmur3_128_city,879268000,9.72244,0.75,fast_modulo,wiki_ts_200M_uint64.ds
murmur3_128_city,856413000,9.46972,0.75,branchless_fast_modulo,wiki_ts_200M_uint64.ds
murmur3_fin64,208743000,2.30816,0.75,do_nothing,wiki_ts_200M_uint64.ds
murmur3_fin64,152417000,1.68534,0.75,fastrange32,wiki_ts_200M_uint64.ds
murmur3_fin64,207443000,2.29378,0.75,fastrange64,wiki_ts_200M_uint64.ds
murmur3_fin64,787794000,8.71097,0.75,modulo,wiki_ts_200M_uint64.ds
murmur3_fin64,239438000,2.64757,0.75,fast_modulo,wiki_ts_200M_uint64.ds
murmur3_fin64,213112000,2.35647,0.75,branchless_fast_modulo,wiki_ts_200M_uint64.ds
xxh64,355251000,3.92816,0.75,do_nothing,wiki_ts_200M_uint64.ds
xxh64,312203000,3.45216,0.75,fastrange32,wiki_ts_200M_uint64.ds
xxh64,369882000,4.08994,0.75,fastrange64,wiki_ts_200M_uint64.ds
xxh64,929362000,10.2763,0.75,modulo,wiki_ts_200M_uint64.ds
xxh64,437952000,4.84262,0.75,fast_modulo,wiki_ts_200M_uint64.ds
xxh64,390291000,4.31561,0.75,branchless_fast_modulo,wiki_ts_200M_uint64.ds
xxh3,334163000,3.69498,0.75,do_nothing,wiki_ts_200M_uint64.ds
xxh3,285437000,3.1562,0.75,fastrange32,wiki_ts_200M_uint64.ds
xxh3,344561000,3.80996,0.75,fastrange64,wiki_ts_200M_uint64.ds
