dataset,numelements,load_factor,hash,reducer,min,max,std_dev,empty_slots,empty_slots_percent,colliding_slots,colliding_slots_percent,total_colliding_keys,total_colliding_keys_percent,nanoseconds_total,nanoseconds_per_key
gapped_1percent_200M_uint64,200000000,0.500000,xxh3_128_city,fast_modulo,0,8,0.999982,242611450,0.606529,36082841,0.090207,78694291,0.393471,11808271433,59.041357
gapped_10percent_200M_uint64,200000000,0.250000,city64,fastrange32,0,8,1.001047,623203194,0.779004,21320449,0.026651,44523643,0.222618,11674360442,58.371802
gapped_1percent_200M_uint64,200000000,1.000000,aqua1_64,fastrange32,0,11,1.000320,73599063,0.367995,52848352,0.264242,126447415,0.632237,4535336933,22.676685
gapped_1percent_200M_uint64,200000000,0.750000,city128_city,fastrange64,0,12,0.999998,125965693,0.472371,46232598,0.173372,105531625,0.527658,19528724258,97.643621
gapped_1percent_200M_uint64,200000000,0.250000,murmur_finalizer64,fastrange64,0,7,0.999963,623035193,0.778794,21195269,0.026494,44230462,0.221152,8096455730,40.482279
normal_200M_uint64,200000000,0.750000,mult_fibonacci_prime64,fast_modulo,0,13,1.322920,163089322,0.611585,58960807,0.221103,155383463,0.776917,5651792077,28.258960
gapped_1percent_200M_uint64,200000000,1.000000,aqua1_64,fastrange64,0,11,0.999934,73573835,0.367869,52850778,0.264254,126424613,0.632123,4629230194,23.146151
normal_200M_uint64,200000000,0.750000,mult_add64,fastrange32,0,74,5.477378,258072093,0.967770,8390764,0.031465,199796191,0.998981,4405545378,22.027727
normal_200M_uint64,200000000,1.000000,murmur3_128_city,fastrange32,0,11,1.000236,73593845,0.367969,52848571,0.264243,126442416,0.632212,11549068200,57.745341
gapped_1percent_200M_uint64,200000000,0.500000,tabulation_1x255_64,fastrange32,0,9933,4.426915,370773029,0.926933,29226971,0.073067,200000000,1.000000,15302376218,76.511881
gapped_1percent_200M_uint64,200000000,1.000000,aqua1_64,fast_modulo,0,11,0.999982,73568799,0.367844,52839417,0.264197,126408216,0.632041,5053215302,25.266077
gapped_10percent_200M_uint64,200000000,0.250000,city64,fastrange64,0,7,1.000013,623043834,0.778805,21202745,0.026503,44246579,0.221233,10033460952,50.167305
normal_200M_uint64,200000000,0.750000,mult_add64,fastrange64,0,10,0.999999,125968151,0.472381,46232297,0.173371,105533782,0.527669,4515418007,22.577090
gapped_10percent_200M_uint64,200000000,0.500000,meow64_upp,fast_modulo,0,9,1.000037,242617591,0.606544,36084768,0.090212,78702359,0.393512,20579690140,102.898451
gapped_1percent_200M_uint64,200000000,0.250000,murmur_finalizer64,fast_modulo,0,8,1.000024,623044546,0.778806,21202749,0.026503,44247295,0.221236,11202469347,56.012347
normal_200M_uint64,200000000,1.000000,murmur3_128_city,fastrange64,0,10,1.000057,73586036,0.367930,52855047,0.264275,126441083,0.632205,12389958921,61.949795
normal_200M_uint64,200000000,0.750000,mult_add64,fast_modulo,0,14,1.322963,163090755,0.611590,58959180,0.221097,155383269,0.776916,7114788522,35.573943
gapped_1percent_200M_uint64,200000000,0.750000,city128_city,fast_modulo,0,10,0.999962,125962295,0.472359,46229765,0.173362,105525394,0.527627,20552828056,102.764140
gapped_10percent_200M_uint64,200000000,0.500000,aqua0_64,fastrange32,0,9,1.000481,242673625,0.606684,36116066,0.090290,78789691,0.393948,6450077481,32.250387
normal_200M_uint64,200000000,0.750000,mult_prime_shift36_64,fastrange32,0,35,3.500627,250000098,0.937500,16665335,0.062495,199998767,0.999994,3661107151,18.305536
normal_200M_uint64,200000000,0.750000,mult_prime_shift36_64,fastrange64,0,200000000,14142.135571,266666665,1.000000,1,0.000000,200000000,1.000000,331005894,1.655029
gapped_10percent_200M_uint64,200000000,0.250000,city64,fast_modulo,0,8,0.999998,623037376,0.778797,21193826,0.026492,44231202,0.221156,11989870227,59.949351
gapped_1percent_200M_uint64,200000000,0.500000,tabulation_1x255_64,fastrange64,0,9928,4.424922,370756669,0.926892,29243331,0.073108,200000000,1.000000,15193095950,75.965480
gapped_10percent_200M_uint64,200000000,0.500000,aqua0_64,fastrange64,0,9,0.999876,242598415,0.606496,36075923,0.090190,78674338,0.393372,4898263549,24.491318
gapped_1percent_200M_uint64,200000000,0.250000,xxh64,fastrange32,0,7,1.000963,623188860,0.778986,21308488,0.026636,44497348,0.222487,10899629217,54.498146
normal_200M_uint64,200000000,0.750000,mult_prime_shift36_64,fast_modulo,0,10,1.002409,126145594,0.473046,46233080,0.173374,105712008,0.528560,6125881089,30.629405
gapped_10percent_200M_uint64,200000000,0.500000,aqua0_64,fast_modulo,0,9,0.999992,242611415,0.606529,36081859,0.090205,78693274,0.393466,6258171820,31.290859
normal_200M_uint64,200000000,1.000000,murmur3_128_city,fast_modulo,0,12,0.999961,73571698,0.367858,52846454,0.264232,126418152,0.632091,16702998720,83.514994
normal_200M_uint64,200000000,0.750000,mult_fibonacci_shift36_64,fastrange32,0,36,3.500591,250000105,0.937500,16665346,0.062495,199998785,0.999994,3805735959,19.028680
normal_200M_uint64,200000000,0.750000,mult_fibonacci_shift36_64,fastrange64,0,200000000,14142.135571,266666665,1.000000,1,0.000000,200000000,1.000000,331975335,1.659877
gapped_1percent_200M_uint64,200000000,0.750000,meow64_low,fastrange32,0,10,1.000098,125970870,0.472391,46226878,0.173351,105531082,0.527655,18514684944,92.573425
gapped_1percent_200M_uint64,200000000,0.500000,tabulation_1x255_64,fast_modulo,0,9928,4.424715,370753524,0.926884,29246476,0.073116,200000000,1.000000,14288988123,71.444941
gapped_1percent_200M_uint64,200000000,0.250000,xxh64,fastrange64,0,7,1.000003,623042875,0.778804,21202756,0.026503,44245631,0.221228,11127826031,55.639130
normal_200M_uint64,200000000,1.000000,murmur_finalizer64,fastrange32,0,11,1.000353,73601885,0.368009,52851577,0.264258,126453462,0.632267,5285552350,26.427762
gapped_10percent_200M_uint64,200000000,0.500000,aqua1_64,fastrange32,0,8,1.000402,242662764,0.606657,36109377,0.090273,78772141,0.393861,5296054838,26.480274
gapped_10percent_200M_uint64,200000000,0.250000,city128_low,fastrange32,0,7,1.000994,623194413,0.778993,21313593,0.026642,44508006,0.222540,17134027653,85.670138
normal_200M_uint64,200000000,0.750000,mult_fibonacci_shift36_64,fast_modulo,0,11,1.002431,126144900,0.473043,46232677,0.173373,105710911,0.528555,6454602112,32.273011
normal_200M_uint64,200000000,1.000000,murmur_finalizer64,fastrange64,0,12,0.999900,73567590,0.367838,52847829,0.264239,126415419,0.632077,5318338566,26.591693
normal_200M_uint64,200000000,0.500000,random_hash,fastrange32,0,8,1.113107,259277143,0.648193,46750846,0.116877,106027989,0.530140,38842044608,194.210223
normal_200M_uint64,200000000,0.750000,mult_fibonacci_prime_shift36_64,fastrange32,0,37,3.500671,250000103,0.937500,16665305,0.062495,199998742,0.999994,3854169955,19.270850
gapped_10percent_200M_uint64,200000000,0.500000,aqua1_64,fastrange64,0,9,0.999962,242609247,0.606523,36082341,0.090206,78691588,0.393458,7282732198,36.413661
normal_200M_uint64,200000000,0.750000,mult_fibonacci_prime_shift36_64,fastrange64,0,200000000,14142.135571,266666665,1.000000,1,0.000000,200000000,1.000000,325494926,1.627475
gapped_1percent_200M_uint64,200000000,0.500000,tabulation_4x255_64,fastrange32,0,10,1.011884,244051380,0.610128,36797057,0.091993,80848437,0.404242,14763066979,73.815335
normal_200M_uint64,200000000,1.000000,murmur_finalizer64,fast_modulo,0,11,0.999973,73575129,0.367876,52849690,0.264248,126424819,0.632124,6802539800,34.012699
gapped_1percent_200M_uint64,200000000,0.250000,xxh64,fast_modulo,0,8,1.000008,623039820,0.778800,21196567,0.026496,44236387,0.221182,12360496100,61.802480
gapped_1percent_200M_uint64,200000000,0.750000,meow64_low,fastrange64,0,11,1.000048,125968232,0.472381,46231990,0.173370,105533556,0.527668,19460590220,97.302951
normal_200M_uint64,200000000,0.750000,mult_fibonacci_prime_shift36_64,fast_modulo,0,10,1.002463,126149959,0.473062,46238551,0.173395,105721844,0.528609,6326613797,31.633069
gapped_10percent_200M_uint64,200000000,0.500000,aqua1_64,fast_modulo,0,10,1.000018,242613607,0.606534,36081699,0.090204,78695306,0.393477,5983553493,29.917767
normal_200M_uint64,200000000,1.000000,xxh64,fastrange32,0,11,1.000327,73604060,0.368020,52851900,0.264260,126455960,0.632280,7358589425,36.792947
gapped_10percent_200M_uint64,200000000,0.250000,city128_low,fastrange64,0,7,0.999966,623034142,0.778793,21193343,0.026492,44227485,0.221137,18099687972,90.498440
normal_200M_uint64,200000000,0.750000,mult_add_shift28_64,fastrange32,0,10,1.000073,125971124,0.472392,46230610,0.173365,105535068,0.527675,5360466076,26.802330
gapped_1percent_200M_uint64,200000000,0.250000,xxh3,fastrange32,0,7,1.001031,623199542,0.778999,21316698,0.026646,44516240,0.222581,8379690435,41.898452
gapped_1percent_200M_uint64,200000000,0.500000,tabulation_4x255_64,fastrange64,0,9,1.011757,244039367,0.610098,36796287,0.091991,80835654,0.404178,13595282131,67.976411
normal_200M_uint64,200000000,1.000000,xxh64,fastrange64,0,11,0.999956,73574153,0.367871,52850227,0.264251,126424380,0.632122,7216384612,36.081923
normal_200M_uint64,200000000,0.750000,mult_add_shift28_64,fastrange64,0,10,0.999947,125959903,0.472350,46227440,0.173353,105520677,0.527603,4623021849,23.115109
gapped_1percent_200M_uint64,200000000,0.750000,meow64_low,fast_modulo,0,11,1.000030,125966953,0.472376,46228775,0.173358,105529062,0.527645,19581396728,97.906984
gapped_1percent_200M_uint64,200000000,0.250000,xxh3,fastrange64,0,7,1.000014,623042399,0.778803,21199975,0.026500,44242374,0.221212,7741072056,38.705360
normal_200M_uint64,200000000,0.500000,random_hash,fastrange64,0,6,0.960616,237593007,0.593983,33239225,0.083098,70832232,0.354161,30967250898,154.836254
normal_200M_uint64,200000000,1.000000,xxh64,fast_modulo,0,11,1.000018,73578245,0.367891,52850815,0.264254,126429060,0.632145,8357706233,41.788531
normal_200M_uint64,200000000,0.750000,mult_add_shift28_64,fast_modulo,0,10,1.000103,125976771,0.472413,46234107,0.173378,105544212,0.527721,7248990968,36.244955
gapped_10percent_200M_uint64,200000000,0.250000,city128_low,fast_modulo,0,7,0.999997,623039773,0.778800,21198091,0.026498,44237864,0.221189,19871342619,99.356713
gapped_1percent_200M_uint64,200000000,0.500000,tabulation_4x255_64,fast_modulo,0,11,1.011578,244014016,0.610035,36782028,0.091955,80796044,0.403980,15949537771,79.747689
normal_200M_uint64,200000000,1.000000,xxh3,fastrange32,0,11,1.000296,73596741,0.367984,52847751,0.264239,126444492,0.632222,5535275482,27.676377
gapped_1percent_200M_uint64,200000000,0.250000,xxh3,fast_modulo,0,7,1.000043,623047590,0.778809,21204735,0.026506,44252325,0.221262,9295057738,46.475289
normal_200M_uint64,200000000,0.750000,murmur3_128_low,fastrange32,0,10,1.000158,125979526,0.472423,46233029,0.173374,105545889,0.527729,10928590332,54.642952
normal_200M_uint64,200000000,0.250000,random_hash,fastrange32,0,8,1.167007,650523501,0.813154,41225371,0.051532,91748872,0.458744,29527045976,147.635230
normal_200M_uint64,200000000,1.000000,xxh3,fastrange64,0,11,1.000030,73575868,0.367879,52846822,0.264234,126422690,0.632113,5623107374,28.115537
gapped_1percent_200M_uint64,200000000,0.750000,meow64_upp,fastrange32,0,10,1.000152,125981536,0.472431,46236846,0.173388,105551716,0.527759,18487208691,92.436043
gapped_1percent_200M_uint64,200000000,0.500000,tabulation_8x255_64,fastrange32,0,10,1.011930,244059096,0.610148,36804997,0.092012,80864093,0.404320,12869148923,64.345745
normal_200M_uint64,200000000,1.000000,xxh3,fast_modulo,0,11,0.999999,73577447,0.367887,52851365,0.264257,126428812,0.632144,6904720386,34.523602
gapped_1percent_200M_uint64,200000000,0.250000,xxh3_128_low,fastrange32,0,8,1.001032,623200792,0.779001,21318690,0.026648,44519482,0.222597,9133171539,45.665858
normal_200M_uint64,200000000,0.750000,murmur3_128_low,fastrange64,0,10,0.999981,125960791,0.472353,46225018,0.173344,105519143,0.527596,11385394818,56.926974
normal_200M_uint64,200000000,1.000000,xxh3_128_low,fastrange32,0,11,1.000165,73591575,0.367958,52852539,0.264263,126444114,0.632221,5757235252,28.786176
gapped_10percent_200M_uint64,200000000,0.250000,city128_upp,fastrange32,0,7,1.001013,623197498,0.778997,21315983,0.026645,44513481,0.222567,21447086267,107.235431
gapped_1percent_200M_uint64,200000000,0.250000,xxh3_128_low,fastrange64,0,7,1.000006,623041385,0.778802,21199782,0.026500,44241167,0.221206,7379921737,36.899609
normal_200M_uint64,200000000,1.000000,xxh3_128_low,fastrange64,0,11,0.999964,73575129,0.367876,52847797,0.264239,126422926,0.632115,5726702422,28.633512
gapped_1percent_200M_uint64,200000000,0.750000,meow64_upp,fastrange64,0,9,0.999939,125959566,0.472348,46228219,0.173356,105521119,0.527606,19123556149,95.617781
gapped_1percent_200M_uint64,200000000,0.500000,tabulation_8x255_64,fastrange64,0,9,1.011801,244041381,0.610103,36793768,0.091984,80835149,0.404176,13936327053,69.681635
normal_200M_uint64,200000000,0.750000,murmur3_128_low,fast_modulo,0,10,0.999988,125964389,0.472366,46231473,0.173368,105529196,0.527646,12302604946,61.513025
normal_200M_uint64,200000000,1.000000,xxh3_128_low,fast_modulo,0,11,1.000027,73572502,0.367863,52840846,0.264204,126413348,0.632067,7961881825,39.809409
normal_200M_uint64,200000000,0.500000,random_hash,fast_modulo,0,7,0.988167,241351582,0.603379,35629893,0.089075,76981475,0.384907,46444295289,232.221476
normal_200M_uint64,200000000,0.250000,random_hash,fastrange64,0,4,0.987219,621233090,0.776541,20033015,0.025041,41266105,0.206331,32470409145,162.352046
gapped_1percent_200M_uint64,200000000,0.250000,xxh3_128_low,fast_modulo,0,7,1.000042,623045558,0.778807,21201233,0.026502,44246791,0.221234,12676903579,63.384518
normal_200M_uint64,200000000,1.000000,xxh3_128_upp,fastrange32,0,11,1.000248,73591786,0.367959,52844008,0.264220,126435794,0.632179,5412902437,27.064512
normal_200M_uint64,200000000,0.500000,mult_prime64,fastrange32,0,74,5.500152,391405427,0.978514,8390764,0.020977,199796191,0.998981,6404313831,32.021569
gapped_1percent_200M_uint64,200000000,0.500000,tabulation_8x255_64,fast_modulo,0,9,1.011576,244010950,0.610027,36776965,0.091942,80787915,0.403940,15709974381,78.549872
normal_200M_uint64,200000000,0.750000,murmur3_128_upp,fastrange32,0,10,1.000210,125986600,0.472450,46238226,0.173393,105558160,0.527791,16353388605,81.766943
normal_200M_uint64,200000000,1.000000,xxh3_128_upp,fastrange64,0,11,1.000107,73584019,0.367920,52849034,0.264245,126433053,0.632165,5471450489,27.357252
gapped_1percent_200M_uint64,200000000,0.750000,meow64_upp,fast_modulo,0,10,1.000018,125966412,0.472374,46229083,0.173359,105528829,0.527644,21276551916,106.382760
gapped_1percent_200M_uint64,200000000,0.250000,xxh3_128_upp,fastrange32,0,7,1.001000,623195125,0.778994,21313422,0.026642,44508547,0.222543,8367969245,41.839846
normal_200M_uint64,200000000,0.500000,mult_prime64,fastrange64,0,9,0.999959,242606625,0.606517,36078382,0.090196,78685007,0.393425,5679644057,28.398220
gapped_10percent_200M_uint64,200000000,0.250000,city128_upp,fastrange64,0,7,1.000035,623044678,0.778806,21200687,0.026501,44245365,0.221227,30435213470,152.176067
gapped_1percent_200M_uint64,200000000,0.500000,city64,fastrange32,0,9,1.000415,242661268,0.606653,36105588,0.090264,78766856,0.393834,7899622027,39.498110
normal_200M_uint64,200000000,1.000000,xxh3_128_upp,fast_modulo,0,11,0.999958,73575274,0.367876,52850686,0.264253,126425960,0.632130,6050677990,30.253390
gapped_1percent_200M_uint64,200000000,0.750000,aqua0_64,fastrange32,0,10,1.000235,125986560,0.472450,46236369,0.173386,105556263,0.527781,4826696003,24.133480
normal_200M_uint64,200000000,0.500000,mult_prime64,fast_modulo,0,479,17.887278,399035528,0.997589,804435,0.002011,199839963,0.999200,6792534250,33.962671
normal_200M_uint64,200000000,0.750000,murmur3_128_upp,fastrange64,0,11,1.000013,125962298,0.472359,46223125,0.173337,105518757,0.527594,11024378889,55.121894
gapped_1percent_200M_uint64,200000000,0.750000,aqua0_64,fastrange64,0,10,0.999919,125957588,0.472341,46229530,0.173361,105520452,0.527602,4744907469,23.724537
normal_200M_uint64,200000000,1.000000,xxh3_128_xor,fastrange32,0,11,1.000360,73601282,0.368006,52847051,0.264235,126448333,0.632242,6478029783,32.390149
gapped_1percent_200M_uint64,200000000,0.250000,xxh3_128_upp,fastrange64,0,8,0.999981,623037234,0.778797,21196251,0.026495,44233485,0.221167,10481275218,52.406376
gapped_1percent_200M_uint64,200000000,0.500000,city64,fastrange64,0,8,0.999986,242612392,0.606531,36083902,0.090210,78696294,0.393481,8285277632,41.426388
normal_200M_uint64,200000000,0.500000,mult_fibonacci64,fastrange32,0,74,5.500152,391405427,0.978514,8390764,0.020977,199796191,0.998981,5703548147,28.517741
normal_200M_uint64,200000000,1.000000,xxh3_128_xor,fastrange64,0,11,0.999929,73569780,0.367849,52848083,0.264240,126417863,0.632089,6191999029,30.959995
gapped_1percent_200M_uint64,200000000,0.750000,aqua0_64,fast_modulo,0,10,1.000011,125963766,0.472364,46226229,0.173348,105523329,0.527617,7094763209,35.473816
normal_200M_uint64,200000000,0.750000,murmur3_128_upp,fast_modulo,0,9,1.000036,125968903,0.472383,46230929,0.173366,105533166,0.527666,11768901306,58.844507
normal_200M_uint64,200000000,0.500000,mult_fibonacci64,fastrange64,0,8,1.000021,242615249,0.606538,36083684,0.090209,78698933,0.393495,6415085192,32.075426
gapped_1percent_200M_uint64,200000000,0.750000,aqua1_64,fastrange32,0,10,1.000136,125978490,0.472419,46234348,0.173379,105546172,0.527731,4681939896,23.409699
gapped_1percent_200M_uint64,200000000,0.250000,xxh3_128_upp,fast_modulo,0,7,1.000000,623042325,0.778803,21202247,0.026503,44244572,0.221223,10046736691,50.233683
gapped_1percent_200M_uint64,200000000,0.500000,city64,fast_modulo,0,9,1.000031,242617522,0.606544,36085658,0.090214,78703180,0.393516,11333704277,56.668521
normal_200M_uint64,200000000,1.000000,xxh3_128_xor,fast_modulo,0,11,0.999883,73567190,0.367836,52850868,0.264254,126418058,0.632090,7992265154,39.961326
normal_200M_uint64,200000000,0.250000,random_hash,fast_modulo,0,5,0.981310,620248417,0.775311,19223457,0.024029,39471874,0.197359,40917260974,204.586305
normal_200M_uint64,200000000,0.500000,mult_fibonacci64,fast_modulo,0,475,17.887289,399035613,0.997589,804537,0.002011,199840150,0.999201,6358085605,31.790428
gapped_1percent_200M_uint64,200000000,0.750000,aqua1_64,fastrange64,0,10,0.999944,125960468,0.472352,46230084,0.173363,105523886,0.527619,5113886557,25.569433
normal_200M_uint64,200000000,0.750000,murmur3_128_xor,fastrange32,0,10,1.000165,125977734,0.472417,46227758,0.173354,105538826,0.527694,12562697836,62.813489
