dataset,numelements,load_factor,hash,reducer,min,max,std_dev,empty_slots,empty_slots_percent,colliding_slots,colliding_slots_percent,total_colliding_keys,total_colliding_keys_percent,nanoseconds_total,nanoseconds_per_key
wiki_ts_200M_uint64,90437011,1.000000,fibo64,fastrange64,0,4,0.614163,16783706,0.185584,16511197,0.182571,33294903,0.368156,2872058715,31.757559
wiki_ts_200M_uint64,90437011,0.750000,fibo64,branchless_fast_modulo,0,4,0.807998,48315202,0.400681,18122315,0.150290,36291847,0.401294,2948042943,32.597749
wiki_ts_200M_uint64,90437011,1.000000,fibo64,branchless_fast_modulo,0,4,0.719396,22231123,0.245819,21079284,0.233082,43310407,0.478901,2845420363,31.463008
wiki_ts_200M_uint64,90437011,1.000000,fibo_prime64,fastrange32,0,5,0.630121,16520058,0.182669,15121468,0.167204,31641526,0.349874,3060383839,33.839949
wiki_ts_200M_uint64,90437011,0.750000,fibo_prime64,fastrange32,0,3,0.670539,39152168,0.324691,8986346,0.074524,17992844,0.198954,3159991323,34.941351
wiki_ts_200M_uint64,90437011,1.000000,fibo_prime64,fastrange64,0,4,0.608154,16464574,0.182056,16205044,0.179186,32669618,0.361242,3157250678,34.911046
wiki_ts_200M_uint64,90437011,0.750000,fibo_prime64,fastrange64,0,3,0.668861,38980261,0.323266,8744165,0.072516,17578756,0.194376,3221552854,35.622062
wiki_ts_200M_uint64,90437011,1.000000,fibo_prime64,branchless_fast_modulo,0,4,0.730818,23443676,0.259227,22743126,0.251480,46186802,0.510707,2934238604,32.445108
wiki_ts_200M_uint64,90437011,0.750000,fibo_prime64,branchless_fast_modulo,0,4,1.226633,72946249,0.604948,29354164,0.243436,72154743,0.797845,2957910806,32.706862
wiki_ts_200M_uint64,90437011,1.000000,multadd64,fastrange32,0,4,0.576802,14833502,0.164020,14622772,0.161690,29456274,0.325710,2781616840,30.757505
wiki_ts_200M_uint64,90437011,0.750000,multadd64,fastrange32,0,3,0.753190,44306561,0.367437,13974150,0.115889,28135041,0.311101,2842733352,31.433296
wiki_ts_200M_uint64,90437011,1.000000,multadd64,fastrange64,0,4,0.755277,25423122,0.281114,25053109,0.277023,50476231,0.558137,2706368482,29.925453
wiki_ts_200M_uint64,90437011,0.750000,multadd64,fastrange64,0,4,0.777917,45993628,0.381428,15637153,0.129680,31485111,0.348144,2852431677,31.540535
wiki_ts_200M_uint64,90437011,1.000000,multadd64,branchless_fast_modulo,0,7,1.105825,42425736,0.469119,31571990,0.349105,73997726,0.818224,3042519943,33.642420
wiki_ts_200M_uint64,90437011,0.750000,multadd64,branchless_fast_modulo,0,4,0.869351,51509536,0.427172,19890451,0.164953,41254317,0.456166,3195934090,35.338785
wiki_ts_200M_uint64,90437011,1.000000,mult64_shift59,fastrange32,0,4,0.945488,34085481,0.376897,27977573,0.309360,62063054,0.686257,2646506450,29.263533
wiki_ts_200M_uint64,90437011,1.000000,mult64_shift59,fastrange64,0,47,5.594803,87610854,0.968750,2826157,0.031250,90437011,1.000000,1050253300,11.613092
wiki_ts_200M_uint64,90437011,0.750000,mult64_shift59,fastrange32,0,3,0.980928,59055823,0.489754,25614784,0.212425,54524937,0.602905,2814644966,31.122711
wiki_ts_200M_uint64,90437011,0.750000,mult64_shift59,fastrange64,0,37,4.851253,116814472,0.968750,3768209,0.031250,90437011,1.000000,1202646559,13.298168
wiki_ts_200M_uint64,90437011,1.000000,mult64_shift59,branchless_fast_modulo,0,6,0.986595,35623116,0.393900,27945162,0.309001,63568278,0.702901,2668669921,29.508604
wiki_ts_200M_uint64,90437011,0.750000,mult64_shift59,branchless_fast_modulo,0,6,1.280525,75701957,0.627801,29163174,0.241852,74719461,0.826204,2994769461,33.114423
wiki_ts_200M_uint64,90437011,1.000000,fibo64_shift59,fastrange32,0,4,0.682350,19759541,0.218490,18480449,0.204346,38239990,0.422836,2587466733,28.610706
wiki_ts_200M_uint64,90437011,1.000000,fibo64_shift59,fastrange64,0,47,5.592112,87610854,0.968750,2826157,0.031250,90437011,1.000000,1109766991,12.271160
wiki_ts_200M_uint64,90437011,0.750000,fibo64_shift59,fastrange32,0,4,0.641423,37206053,0.308552,6824070,0.056592,13884453,0.153526,2526925681,27.941278
wiki_ts_200M_uint64,90437011,0.750000,fibo64_shift59,fastrange64,0,37,4.849914,116814472,0.968750,3768209,0.031250,90437011,1.000000,1190442269,13.163220
wiki_ts_200M_uint64,90437011,1.000000,fibo64_shift59,branchless_fast_modulo,0,6,1.002333,35956038,0.397581,27392286,0.302888,63348324,0.700469,2473055444,27.345612
wiki_ts_200M_uint64,90437011,1.000000,fibo_prime64_shift59,fastrange32,0,4,0.856710,31056914,0.343409,28930441,0.319896,59987355,0.663305,2833731727,31.333761
wiki_ts_200M_uint64,90437011,0.750000,fibo64_shift59,branchless_fast_modulo,0,3,0.739020,43492932,0.360690,13303027,0.110323,26650289,0.294683,3123397135,34.536713
wiki_ts_200M_uint64,90437011,1.000000,fibo_prime64_shift59,fastrange64,0,47,5.592092,87610854,0.968750,2826157,0.031250,90437011,1.000000,1051632052,11.628337
wiki_ts_200M_uint64,90437011,0.750000,fibo_prime64_shift59,fastrange32,0,4,0.851082,51558077,0.427574,21375870,0.177271,42788277,0.473128,2715447020,30.025838
wiki_ts_200M_uint64,90437011,1.000000,fibo_prime64_shift59,branchless_fast_modulo,0,10,1.682767,61956343,0.685077,23729677,0.262389,85686020,0.947466,2738461082,30.280314
wiki_ts_200M_uint64,90437011,0.750000,fibo_prime64_shift59,fastrange64,0,37,4.849926,116814472,0.968750,3768209,0.031250,90437011,1.000000,1038199644,11.479809
wiki_ts_200M_uint64,90437011,1.000000,multadd64_shift59,fastrange32,0,4,0.799415,28592861,0.316163,28290032,0.312815,56882893,0.628978,3207606448,35.467851
wiki_ts_200M_uint64,90437011,0.750000,fibo_prime64_shift59,branchless_fast_modulo,0,5,1.000135,59898110,0.496739,25718492,0.213285,55470932,0.613365,2999782556,33.169855
wiki_ts_200M_uint64,90437011,1.000000,multadd64_shift59,fastrange64,0,47,5.592658,87610854,0.968750,2826157,0.031250,90437011,1.000000,1278399966,14.135805
wiki_ts_200M_uint64,90437011,0.750000,multadd64_shift59,fastrange32,0,4,0.813369,48653553,0.403487,18405319,0.152637,36913202,0.408165,3012547438,33.311002
wiki_ts_200M_uint64,90437011,1.000000,multadd64_shift59,branchless_fast_modulo,0,5,0.837403,28492341,0.315052,25325888,0.280039,53818229,0.595091,3443137003,38.072211
wiki_ts_200M_uint64,90437011,0.750000,multadd64_shift59,fastrange64,0,37,4.849812,116814472,0.968750,3768209,0.031250,90437011,1.000000,1420552495,15.707645
wiki_ts_200M_uint64,90437011,1.000000,mult64_rotate5,fastrange32,0,4,0.945488,34085481,0.376897,27977573,0.309360,62063054,0.686257,2638923592,29.179686
wiki_ts_200M_uint64,90437011,0.750000,multadd64_shift59,branchless_fast_modulo,0,5,0.868194,51609133,0.427998,20172659,0.167293,41636122,0.460388,4032491421,44.588951
wiki_ts_200M_uint64,90437011,1.000000,mult64_rotate5,fastrange64,0,4,0.802939,27453884,0.303569,25762878,0.284871,53216762,0.588440,2582466100,28.555412
wiki_ts_200M_uint64,90437011,0.750000,mult64_rotate5,fastrange32,0,3,0.980928,59055823,0.489754,25614784,0.212425,54524937,0.602905,2796396730,30.920933
wiki_ts_200M_uint64,90437011,1.000000,mult64_rotate5,branchless_fast_modulo,0,4,1.097778,41967405,0.464051,29512275,0.326330,71479680,0.790381,3113387169,34.426029
wiki_ts_200M_uint64,90437011,0.750000,mult64_rotate5,fastrange64,0,4,0.935726,56835340,0.471339,25098617,0.208144,51788287,0.572645,2849527600,31.508423
wiki_ts_200M_uint64,90437011,1.000000,fibo64_rotate5,fastrange32,0,4,0.682350,19759541,0.218490,18480449,0.204346,38239990,0.422836,2675994878,29.589599
wiki_ts_200M_uint64,90437011,0.750000,mult64_rotate5,branchless_fast_modulo,0,4,0.789970,46104607,0.382348,15008771,0.124469,30967708,0.342423,3263682957,36.087913
wiki_ts_200M_uint64,90437011,1.000000,fibo64_rotate5,fastrange64,0,6,1.267244,48322204,0.534319,28808998,0.318553,77131202,0.852872,2666883994,29.488856
wiki_ts_200M_uint64,90437011,0.750000,fibo64_rotate5,fastrange32,0,4,0.641423,37206053,0.308552,6824070,0.056592,13884453,0.153526,2875367174,31.794142
wiki_ts_200M_uint64,90437011,1.000000,fibo64_rotate5,branchless_fast_modulo,0,5,0.799733,26797584,0.296312,24690447,0.273013,51488031,0.569325,3151005044,34.841986
wiki_ts_200M_uint64,90437011,0.750000,fibo64_rotate5,fastrange64,0,5,1.275645,74371738,0.616770,28823728,0.239037,73049796,0.807742,2991149656,33.074398
wiki_ts_200M_uint64,90437011,1.000000,fibo_prime64_rotate5,fastrange32,0,4,0.856710,31056914,0.343409,28930441,0.319896,59987355,0.663305,2872641973,31.764008
wiki_ts_200M_uint64,90437011,1.000000,fibo_prime64_rotate5,fastrange64,0,6,1.267716,48343317,0.534552,28808496,0.318548,77151813,0.853100,2850652560,31.520862
wiki_ts_200M_uint64,90437011,0.750000,fibo64_rotate5,branchless_fast_modulo,0,4,0.723910,42433621,0.351905,12184008,0.101043,24471959,0.270597,3289626858,36.374785
wiki_ts_200M_uint64,90437011,1.000000,fibo_prime64_rotate5,branchless_fast_modulo,0,4,0.629055,17313218,0.191440,16737853,0.185077,34051071,0.376517,3161155894,34.954228
wiki_ts_200M_uint64,90437011,0.750000,fibo_prime64_rotate5,fastrange32,0,4,0.851082,51558077,0.427574,21375870,0.177271,42788277,0.473128,2848446604,31.496470
wiki_ts_200M_uint64,90437011,1.000000,multadd64_rotate5,fastrange32,0,4,0.799415,28592861,0.316163,28290032,0.312815,56882893,0.628978,3160560226,34.947641
wiki_ts_200M_uint64,90437011,0.750000,fibo_prime64_rotate5,fastrange64,0,5,1.276247,74399774,0.617002,28823574,0.239036,73077678,0.808051,2925474346,32.348198
wiki_ts_200M_uint64,90437011,1.000000,multadd64_rotate5,fastrange64,0,5,0.787996,24719407,0.273333,21521673,0.237974,46241080,0.511307,3083253766,34.092831
wiki_ts_200M_uint64,90437011,0.750000,fibo_prime64_rotate5,branchless_fast_modulo,0,5,1.067121,62584674,0.519019,25243695,0.209348,57682699,0.637822,3207811112,35.470114
wiki_ts_200M_uint64,90437011,1.000000,multadd64_rotate5,branchless_fast_modulo,0,6,0.783246,24901724,0.275349,22172251,0.245168,47073975,0.520517,3543630279,39.183408
wiki_ts_200M_uint64,90437011,0.750000,multadd64_rotate5,fastrange32,0,4,0.813369,48653553,0.403487,18405319,0.152637,36913202,0.408165,3090259660,34.170298
wiki_ts_200M_uint64,90437011,0.750000,multadd64_rotate5,fastrange64,0,4,0.792337,46215673,0.383270,15067873,0.124959,31137876,0.344305,3002980595,33.205217
wiki_ts_200M_uint64,90437011,1.000000,murmur3_128_low,fastrange32,0,11,1.000043,33268973,0.367869,23894067,0.264207,57163040,0.632076,4261115057,47.116938
wiki_ts_200M_uint64,90437011,0.750000,multadd64_rotate5,branchless_fast_modulo,0,9,1.889015,92376362,0.766083,21019962,0.174320,83250654,0.920537,3288243369,36.359487
wiki_ts_200M_uint64,90437011,1.000000,murmur3_128_low,fastrange64,0,11,1.000004,33273182,0.367916,23903325,0.264309,57176507,0.632225,4351914174,48.120942
wiki_ts_200M_uint64,90437011,0.750000,murmur3_128_low,fastrange32,0,10,1.000040,56959868,0.472372,20902582,0.173346,47716780,0.527624,3933668006,43.496219
wiki_ts_200M_uint64,90437011,1.000000,murmur3_128_low,branchless_fast_modulo,0,10,1.000111,33272790,0.367911,23896084,0.264229,57168874,0.632140,4672847361,51.669635
wiki_ts_200M_uint64,90437011,0.750000,murmur3_128_low,fastrange64,0,9,0.999977,56958897,0.472364,20904821,0.173365,47718048,0.527638,4304686598,47.598727
wiki_ts_200M_uint64,90437011,1.000000,murmur3_128_upp,fastrange32,0,11,1.000214,33276011,0.367947,23896567,0.264234,57172578,0.632181,3837924799,42.437546
wiki_ts_200M_uint64,90437011,0.750000,murmur3_128_low,branchless_fast_modulo,0,9,0.999960,56955829,0.472338,20900637,0.173330,47710796,0.527558,4807133005,53.154488
wiki_ts_200M_uint64,90437011,1.000000,murmur3_128_upp,fastrange64,0,11,1.000051,33273652,0.367921,23900186,0.264274,57173838,0.632195,3837565786,42.433576
wiki_ts_200M_uint64,90437011,0.750000,murmur3_128_upp,fastrange32,0,10,1.000110,56963173,0.472399,20905514,0.173371,47723017,0.527693,3921265345,43.359077
wiki_ts_200M_uint64,90437011,1.000000,murmur3_128_upp,branchless_fast_modulo,0,10,0.999915,33267217,0.367850,23897107,0.264240,57164324,0.632090,4652514847,51.444810
wiki_ts_200M_uint64,90437011,0.750000,murmur3_128_upp,fastrange64,0,10,1.000033,56961930,0.472389,20906894,0.173382,47723154,0.527695,4001350107,44.244608
wiki_ts_200M_uint64,90437011,1.000000,murmur3_128_xor,fastrange32,0,11,1.000103,33270858,0.367890,23895286,0.264220,57166144,0.632110,4066233822,44.962055
wiki_ts_200M_uint64,90437011,0.750000,murmur3_128_upp,branchless_fast_modulo,0,11,0.999983,56956938,0.472348,20900550,0.173330,47711818,0.527570,4717791609,52.166603
wiki_ts_200M_uint64,90437011,1.000000,murmur3_128_xor,fastrange64,0,10,0.999937,33268850,0.367868,23896762,0.264237,57165612,0.632104,4155899542,45.953526
wiki_ts_200M_uint64,90437011,0.750000,murmur3_128_xor,fastrange32,0,9,1.000048,56960327,0.472376,20902905,0.173349,47717562,0.527633,4068344563,44.985394
wiki_ts_200M_uint64,90437011,1.000000,murmur3_128_xor,branchless_fast_modulo,0,11,1.000126,33275972,0.367946,23899459,0.264266,57175431,0.632213,4633887607,51.238841
wiki_ts_200M_uint64,90437011,0.750000,murmur3_128_xor,fastrange64,0,9,0.999932,56957243,0.472350,20902944,0.173349,47714517,0.527599,4322936510,47.800524
wiki_ts_200M_uint64,90437011,1.000000,murmur3_128_city,fastrange32,0,10,1.000180,33274377,0.367929,23894076,0.264207,57168453,0.632136,4701748694,51.989209
wiki_ts_200M_uint64,90437011,0.750000,murmur3_128_xor,branchless_fast_modulo,0,10,0.999943,56956097,0.472341,20903720,0.173356,47714147,0.527595,4575455453,50.592732
wiki_ts_200M_uint64,90437011,1.000000,murmur3_128_city,fastrange64,0,11,1.000006,33265962,0.367836,23891817,0.264182,57157779,0.632018,4616287659,51.044231
wiki_ts_200M_uint64,90437011,0.750000,murmur3_128_city,fastrange32,0,9,1.000150,56966348,0.472426,20907083,0.173384,47727761,0.527746,4775534994,52.805095
wiki_ts_200M_uint64,90437011,1.000000,murmur3_128_city,branchless_fast_modulo,0,10,0.999841,33264865,0.367824,23896858,0.264238,57161723,0.632061,5699355967,63.020172
wiki_ts_200M_uint64,90437011,1.000000,murmur3_fin64,fastrange32,0,10,1.000163,33275174,0.367938,23896840,0.264237,57172014,0.632175,2640870804,29.201217
wiki_ts_200M_uint64,90437011,0.750000,murmur3_128_city,fastrange64,0,10,0.999928,56952637,0.472312,20898423,0.173312,47705390,0.527499,5016433082,55.468807
wiki_ts_200M_uint64,90437011,1.000000,murmur3_fin64,fastrange64,0,11,1.000021,33271585,0.367898,23898765,0.264259,57170350,0.632157,2480172919,27.424313
wiki_ts_200M_uint64,90437011,1.000000,murmur3_fin64,branchless_fast_modulo,0,10,1.000001,33270323,0.367884,23898319,0.264254,57168642,0.632138,2903478967,32.104986
wiki_ts_200M_uint64,90437011,0.750000,murmur3_128_city,branchless_fast_modulo,0,10,1.000042,56958327,0.472359,20900644,0.173330,47713301,0.527586,6212967176,68.699387
wiki_ts_200M_uint64,90437011,1.000000,xxh64,fastrange32,0,10,1.000002,33269404,0.367874,23897000,0.264239,57166404,0.632113,3289081103,36.368751
wiki_ts_200M_uint64,90437011,0.750000,murmur3_fin64,fastrange32,0,9,1.000100,56963402,0.472401,20904451,0.173362,47722183,0.527684,2805271788,31.019068
wiki_ts_200M_uint64,90437011,1.000000,xxh64,fastrange64,0,10,1.000018,33268908,0.367868,23895863,0.264227,57164771,0.632095,3363909003,37.196154
wiki_ts_200M_uint64,90437011,0.750000,murmur3_fin64,fastrange64,0,9,1.000061,56960045,0.472373,20902352,0.173345,47716727,0.527624,2854739745,31.566056
wiki_ts_200M_uint64,90437011,1.000000,xxh64,branchless_fast_modulo,0,11,0.999957,33266463,0.367841,23895404,0.264222,57161867,0.632063,3834837274,42.403406
wiki_ts_200M_uint64,90437011,0.750000,murmur3_fin64,branchless_fast_modulo,0,10,0.999949,56959232,0.472367,20905976,0.173375,47719538,0.527655,3245698235,35.889048
wiki_ts_200M_uint64,90437011,1.000000,xxh3,fastrange32,0,10,1.000183,33276738,0.367955,23897433,0.264244,57174171,0.632199,3303826312,36.531795
wiki_ts_200M_uint64,90437011,0.750000,xxh64,fastrange32,0,9,1.000105,56962947,0.472397,20903232,0.173352,47720509,0.527666,3518475287,38.905258
wiki_ts_200M_uint64,90437011,1.000000,xxh3,fastrange64,0,12,0.999995,33273272,0.367917,23900614,0.264279,57173886,0.632196,3182724664,35.192723
wiki_ts_200M_uint64,90437011,0.750000,xxh64,fastrange64,0,9,0.999945,56957473,0.472352,20904171,0.173360,47715974,0.527616,3434554408,37.977310
wiki_ts_200M_uint64,90437011,1.000000,xxh3,branchless_fast_modulo,0,10,0.999945,33268453,0.367863,23896856,0.264238,57165309,0.632101,3515678689,38.874335
wiki_ts_200M_uint64,90437011,0.750000,xxh64,branchless_fast_modulo,0,9,0.999998,56959650,0.472370,20903635,0.173355,47717615,0.527634,3831971665,42.371720
wiki_ts_200M_uint64,90437011,1.000000,xxh3_128_low,fastrange32,0,11,0.999956,33268640,0.367865,23896216,0.264230,57164856,0.632096,2918710924,32.273412
wiki_ts_200M_uint64,90437011,0.750000,xxh3,fastrange32,0,10,1.000073,56959688,0.472370,20900676,0.173331,47714694,0.527601,3313890785,36.643082
wiki_ts_200M_uint64,90437011,1.000000,xxh3_128_low,fastrange64,0,10,1.000200,33273435,0.367918,23892733,0.264192,57166168,0.632110,2961902121,32.750995
wiki_ts_200M_uint64,90437011,0.750000,xxh3,fastrange64,0,12,0.999890,56954377,0.472326,20903236,0.173352,47711943,0.527571,3225256424,35.663014
wiki_ts_200M_uint64,90437011,1.000000,xxh3_128_low,branchless_fast_modulo,0,11,0.999911,33266860,0.367846,23896768,0.264237,57163628,0.632082,3486440043,38.551031
wiki_ts_200M_uint64,90437011,0.750000,xxh3,branchless_fast_modulo,0,10,0.999923,56958264,0.472359,20906437,0.173378,47719031,0.527649,3889124147,43.003679
wiki_ts_200M_uint64,90437011,1.000000,xxh3_128_upp,fastrange32,0,10,1.000104,33272529,0.367908,23896578,0.264234,57169107,0.632143,2733557321,30.226091
wiki_ts_200M_uint64,90437011,0.750000,xxh3_128_low,fastrange32,0,10,0.999969,56960054,0.472373,20903792,0.173357,47718176,0.527640,3186410111,35.233474
wiki_ts_200M_uint64,90437011,1.000000,xxh3_128_upp,fastrange64,0,10,0.999986,33270101,0.367881,23896059,0.264229,57166160,0.632110,2950929871,32.629671
wiki_ts_200M_uint64,90437011,0.750000,xxh3_128_low,fastrange64,0,10,1.000177,56966070,0.472423,20904762,0.173365,47725162,0.527717,3227318992,35.685821
wiki_ts_200M_uint64,90437011,1.000000,xxh3_128_upp,branchless_fast_modulo,0,11,1.000061,33271015,0.367892,23896651,0.264235,57167666,0.632127,3496958769,38.667341
wiki_ts_200M_uint64,90437011,1.000000,xxh3_128_xor,fastrange32,0,11,1.000151,33271907,0.367901,23893443,0.264200,57165350,0.632101,3614874661,39.971187
wiki_ts_200M_uint64,90437011,0.750000,xxh3_128_low,branchless_fast_modulo,0,9,0.999984,56959149,0.472366,20905428,0.173370,47718907,0.527648,3700891530,40.922311
wiki_ts_200M_uint64,90437011,0.750000,xxh3_128_upp,fastrange32,0,10,1.000087,56964761,0.472412,20907280,0.173385,47726371,0.527731,3013898735,33.325944
wiki_ts_200M_uint64,90437011,1.000000,xxh3_128_xor,fastrange64,0,11,1.000045,33270012,0.367880,23896877,0.264238,57166889,0.632118,3611169253,39.930215
wiki_ts_200M_uint64,90437011,0.750000,xxh3_128_upp,fastrange64,0,10,0.999956,56958899,0.472364,20905351,0.173369,47718580,0.527644,2864224209,31.670930
wiki_ts_200M_uint64,90437011,1.000000,xxh3_128_xor,branchless_fast_modulo,0,10,0.999789,33261624,0.367788,23896067,0.264229,57157691,0.632017,4134454804,45.716403
wiki_ts_200M_uint64,90437011,0.750000,xxh3_128_upp,branchless_fast_modulo,0,10,0.999983,56958361,0.472359,20904298,0.173361,47716989,0.527627,3273591374,36.197474
wiki_ts_200M_uint64,90437011,1.000000,xxh3_128_city,fastrange32,0,10,1.000067,33274529,0.367930,23899946,0.264272,57174475,0.632202,4144205326,45.824218
wiki_ts_200M_uint64,90437011,0.750000,xxh3_128_xor,fastrange32,0,9,1.000080,56960103,0.472374,20901344,0.173336,47715777,0.527613,3471577558,38.386691
wiki_ts_200M_uint64,90437011,1.000000,xxh3_128_city,fastrange64,0,11,1.000085,33272917,0.367913,23896106,0.264229,57169023,0.632142,4164283441,46.046230
wiki_ts_200M_uint64,90437011,0.750000,xxh3_128_xor,fastrange64,0,10,1.000004,56958613,0.472361,20903045,0.173350,47715988,0.527616,3423910486,37.859616
wiki_ts_200M_uint64,90437011,1.000000,xxh3_128_city,branchless_fast_modulo,0,10,0.999979,33271270,0.367894,23899688,0.264269,57170958,0.632163,4619462236,51.079333
wiki_ts_200M_uint64,90437011,0.750000,xxh3_128_xor,branchless_fast_modulo,0,11,1.000069,56960797,0.472380,20902739,0.173348,47717866,0.527636,3847025655,42.538178
wiki_ts_200M_uint64,90437011,1.000000,tabulation_small64,fastrange32,0,4217,3.519308,69880501,0.772698,17305339,0.191352,87185840,0.964050,3516062887,38.878584
wiki_ts_200M_uint64,90437011,0.750000,xxh3_128_city,fastrange32,0,11,1.000061,56964514,0.472410,20909129,0.173401,47727973,0.527748,4233654951,46.813300
wiki_ts_200M_uint64,90437011,1.000000,tabulation_small64,fastrange64,0,4221,3.520479,69882958,0.772725,17301650,0.191312,87184608,0.964037,3521548230,38.939237
wiki_ts_200M_uint64,90437011,0.750000,xxh3_128_city,fastrange64,0,10,1.000056,56962674,0.472395,20906271,0.173377,47723275,0.527696,4161660160,46.017224
wiki_ts_200M_uint64,90437011,1.000000,tabulation_small64,branchless_fast_modulo,0,4217,3.519590,69880620,0.772699,17303634,0.191334,87184254,0.964033,3936991332,43.532966
wiki_ts_200M_uint64,90437011,0.750000,xxh3_128_city,branchless_fast_modulo,0,10,1.000003,56958589,0.472361,20901787,0.173340,47714706,0.527602,4884252557,54.007231
wiki_ts_200M_uint64,90437011,1.000000,tabulation_large64,fastrange32,0,10,1.000005,33270360,0.367884,23895944,0.264227,57166304,0.632112,3518817814,38.909046
wiki_ts_200M_uint64,90437011,0.750000,tabulation_small64,fastrange32,0,4217,3.519691,99381556,0.824178,17733726,0.147067,86969612,0.961660,3739052458,41.344273
wiki_ts_200M_uint64,90437011,1.000000,tabulation_large64,fastrange64,0,10,1.000173,33277836,0.367967,23900113,0.264274,57177949,0.632241,3638197505,40.229077
wiki_ts_200M_uint64,90437011,0.750000,tabulation_small64,fastrange64,0,4221,3.520460,99378934,0.824156,17732738,0.147059,86966002,0.961620,3679314889,40.683729
wiki_ts_200M_uint64,90437011,1.000000,tabulation_large64,branchless_fast_modulo,0,10,0.999882,33264986,0.367825,23896340,0.264232,57161326,0.632057,4126684788,45.630486
wiki_ts_200M_uint64,90437011,1.000000,city64,fastrange32,0,11,1.000045,33273596,0.367920,23899874,0.264271,57173470,0.632191,3685650486,40.753785
wiki_ts_200M_uint64,90437011,0.750000,tabulation_small64,branchless_fast_modulo,0,4217,3.519200,99379153,0.824158,17735037,0.147078,86968520,0.961647,4257032267,47.071793
wiki_ts_200M_uint64,90437011,1.000000,city64,fastrange64,0,10,1.000137,33275792,0.367944,23900574,0.264279,57176366,0.632223,3727662057,41.218324
wiki_ts_200M_uint64,90437011,0.750000,tabulation_large64,fastrange32,0,10,0.999991,56959006,0.472365,20903614,0.173355,47716950,0.527626,3856946343,42.647875
wiki_ts_200M_uint64,90437011,1.000000,city64,branchless_fast_modulo,0,11,0.999922,33270496,0.367886,23901442,0.264288,57171938,0.632174,4210155897,46.553461
wiki_ts_200M_uint64,90437011,0.750000,tabulation_large64,fastrange64,0,10,1.000134,56963791,0.472404,20902620,0.173347,47720741,0.527668,3803530942,42.057239
wiki_ts_200M_uint64,90437011,0.750000,tabulation_large64,branchless_fast_modulo,0,10,1.000007,56957454,0.472352,20901416,0.173337,47713200,0.527585,4002932476,44.262105
wiki_ts_200M_uint64,90437011,1.000000,city128_low,fastrange32,0,11,1.000052,33272717,0.367910,23899295,0.264265,57172012,0.632175,5483572646,60.634165
wiki_ts_200M_uint64,90437011,0.750000,city64,fastrange32,0,9,1.000064,56960852,0.472380,20902869,0.173349,47718051,0.527639,3462690773,38.288426
wiki_ts_200M_uint64,90437011,1.000000,city128_low,fastrange64,0,11,0.999966,33269903,0.367879,23898526,0.264256,57168429,0.632135,5763305884,63.727293
wiki_ts_200M_uint64,90437011,0.750000,city64,fastrange64,0,9,1.000040,56962775,0.472396,20907473,0.173387,47724578,0.527711,3332024015,36.843588
wiki_ts_200M_uint64,90437011,0.750000,city64,branchless_fast_modulo,0,10,1.000027,56959967,0.472373,20904516,0.173363,47718813,0.527647,3964084918,43.832551
wiki_ts_200M_uint64,90437011,1.000000,city128_low,branchless_fast_modulo,0,11,1.000109,33277684,0.367965,23902457,0.264300,57180141,0.632265,5770177899,63.803280
wiki_ts_200M_uint64,90437011,0.750000,city128_low,fastrange32,0,10,1.000153,56965409,0.472418,20905015,0.173367,47724754,0.527713,5292870511,58.525491
wiki_ts_200M_uint64,90437011,1.000000,city128_upp,fastrange32,0,11,1.000035,33273409,0.367918,23899184,0.264263,57172593,0.632181,5679219642,62.797516
wiki_ts_200M_uint64,90437011,0.750000,city128_low,fastrange64,0,10,1.000051,56960618,0.472378,20903499,0.173354,47718447,0.527643,5376110647,59.445913
wiki_ts_200M_uint64,90437011,1.000000,city128_upp,fastrange64,0,11,0.999934,33267922,0.367857,23898818,0.264259,57166740,0.632117,5737895925,63.446324
wiki_ts_200M_uint64,90437011,0.750000,city128_low,branchless_fast_modulo,0,10,0.999975,56958872,0.472364,20903566,0.173355,47716768,0.527624,5664782462,62.637878
wiki_ts_200M_uint64,90437011,1.000000,city128_upp,branchless_fast_modulo,0,10,1.000001,33270315,0.367884,23897451,0.264244,57167766,0.632128,5792301388,64.047908
wiki_ts_200M_uint64,90437011,0.750000,city128_upp,fastrange32,0,10,1.000041,56961872,0.472389,20904681,0.173364,47720883,0.527670,5690376527,62.920882
wiki_ts_200M_uint64,90437011,1.000000,city128_xor,fastrange32,0,11,1.000049,33270038,0.367881,23894958,0.264217,57164996,0.632097,5574419472,61.638696
wiki_ts_200M_uint64,90437011,0.750000,city128_upp,fastrange64,0,10,0.999906,56954829,0.472330,20904061,0.173359,47713220,0.527585,5710252233,63.140656
wiki_ts_200M_uint64,90437011,1.000000,city128_xor,fastrange64,0,10,0.999954,33268115,0.367860,23895808,0.264226,57163923,0.632085,5597055075,61.888988
wiki_ts_200M_uint64,90437011,0.750000,city128_upp,branchless_fast_modulo,0,9,1.000043,56962586,0.472394,20906740,0.173381,47723656,0.527701,5884465877,65.067010
wiki_ts_200M_uint64,90437011,1.000000,city128_xor,branchless_fast_modulo,0,10,1.000007,33269544,0.367875,23896754,0.264236,57166298,0.632112,5784167482,63.957968
wiki_ts_200M_uint64,90437011,0.750000,city128_xor,fastrange32,0,9,1.000091,56961119,0.472382,20902586,0.173347,47718035,0.527638,5657756966,62.560194
