dataset,numelements,model,reducer,sample_size,sample_nanoseconds_total,sample_nanoseconds_per_key,prepare_nanoseconds_total,prepare_nanoseconds_per_key,build_nanoseconds_total,build_nanoseconds_per_key,hashing_nanoseconds_total,hashing_nanoseconds_per_key,total_nanoseconds,total_nanoseconds_per_key,benchmark_repeat_cnt
gapped_10percent_200M_uint64,200000000,pgm_hash_eps256_epsrec0,min_max_cutoff,0.010000,100875177,0.504376,115586064,0.577930,8818281,0.044091,4109085255,20.545426,4334364777,21.671824,10
gapped_10percent_200M_uint64,200000000,pgm_hash_eps64_epsrec0,min_max_cutoff,0.010000,104483603,0.522418,122448880,0.612244,9337037,0.046685,6923947882,34.619739,7160217402,35.801087,10
gapped_1permill_200M_uint64,200000000,pgm_hash_eps16_epsrec0,min_max_cutoff,0.010000,106290045,0.531450,115253340,0.576267,11206274,0.056031,10157792655,50.788963,10390542314,51.952712,10
consecutive_200M_uint64,200000000,pgm_hash_eps16_epsrec0,min_max_cutoff,0.010000,114768956,0.573845,122834163,0.614171,11795521,0.058978,10139809625,50.699048,10389208265,51.946041,10
gapped_1percent_200M_uint64,200000000,pgm_hash_eps16_epsrec0,min_max_cutoff,0.010000,106727106,0.533636,121279397,0.606397,9972060,0.049860,10136064986,50.680325,10374043549,51.870218,10
gapped_10percent_200M_uint64,200000000,pgm_hash_eps16_epsrec0,min_max_cutoff,0.010000,105088412,0.525442,122764709,0.613824,11017192,0.055086,10112191470,50.560957,10351061783,51.755309,10
gapped_1permill_200M_uint64,200000000,pgm_hash_eps4_epsrec0,min_max_cutoff,0.010000,101425683,0.507128,115293087,0.576465,13508022,0.067540,15173552403,75.867762,15403779195,77.018896,10
consecutive_200M_uint64,200000000,pgm_hash_eps4_epsrec0,min_max_cutoff,0.010000,110197594,0.550988,120533255,0.602666,16459344,0.082297,15196672999,75.983365,15443863192,77.219316,10
gapped_1percent_200M_uint64,200000000,pgm_hash_eps4_epsrec0,min_max_cutoff,0.010000,102158039,0.510790,119383524,0.596918,15033175,0.075166,15134603728,75.673019,15371178466,76.855892,10
gapped_1permill_200M_uint64,200000000,pgm_hash_eps256_epsrec4,min_max_cutoff,0.100000,1084356323,5.421782,1380299651,6.901498,69741262,0.348706,3273288688,16.366443,5807685924,29.038430,10
consecutive_200M_uint64,200000000,pgm_hash_eps256_epsrec4,min_max_cutoff,0.100000,1080814401,5.404072,1374392025,6.871960,68670090,0.343350,3181365787,15.906829,5705242303,28.526212,10
gapped_1percent_200M_uint64,200000000,pgm_hash_eps256_epsrec4,min_max_cutoff,0.100000,1092656846,5.463284,1403754755,7.018774,68403171,0.342016,3573892431,17.869462,6138707203,30.693536,10
gapped_10percent_200M_uint64,200000000,pgm_hash_eps4_epsrec0,min_max_cutoff,0.010000,107943851,0.539719,123174859,0.615874,15911836,0.079559,15096225925,75.481130,15343256471,76.716282,10
gapped_1permill_200M_uint64,200000000,pgm_hash_eps64_epsrec4,min_max_cutoff,0.100000,1093258591,5.466293,1396578953,6.982895,71032257,0.355161,5874657266,29.373286,8435527067,42.177635,10
consecutive_200M_uint64,200000000,pgm_hash_eps64_epsrec4,min_max_cutoff,0.100000,1049122903,5.245615,1412542863,7.062714,71429802,0.357149,5921918859,29.609594,8455014427,42.275072,10
gapped_1percent_200M_uint64,200000000,pgm_hash_eps64_epsrec4,min_max_cutoff,0.100000,1071521784,5.357609,1380554172,6.902771,71332517,0.356663,6304855006,31.524275,8828263479,44.141317,10
gapped_10percent_200M_uint64,200000000,pgm_hash_eps256_epsrec4,min_max_cutoff,0.100000,1071322468,5.356612,1379479382,6.897397,64965362,0.324827,3762658739,18.813294,6278425951,31.392130,10
gapped_1permill_200M_uint64,200000000,pgm_hash_eps16_epsrec4,min_max_cutoff,0.100000,1105730783,5.528654,1380118986,6.900595,84276924,0.421385,7414475926,37.072380,9984602619,49.923013,10
consecutive_200M_uint64,200000000,pgm_hash_eps16_epsrec4,min_max_cutoff,0.100000,1055856715,5.279284,1404774771,7.023874,86684007,0.433420,7613628473,38.068142,10160943966,50.804720,10
gapped_10percent_200M_uint64,200000000,pgm_hash_eps64_epsrec4,min_max_cutoff,0.100000,1082598242,5.412991,1392476422,6.962382,76532640,0.382663,6319517826,31.597589,8871125130,44.355626,10
gapped_1percent_200M_uint64,200000000,pgm_hash_eps16_epsrec4,min_max_cutoff,0.100000,1088246478,5.441232,1436547150,7.182736,96064086,0.480320,7433180847,37.165904,10054038561,50.270193,10
gapped_10percent_200M_uint64,200000000,pgm_hash_eps16_epsrec4,min_max_cutoff,0.100000,1326397680,6.631988,1408066343,7.040332,90227773,0.451139,7844115948,39.220580,10668807744,53.344039,10
gapped_1permill_200M_uint64,200000000,pgm_hash_eps4_epsrec4,min_max_cutoff,0.100000,1097439456,5.487197,1394365243,6.971826,135166834,0.675834,12397219684,61.986098,15024191217,75.120956,10
consecutive_200M_uint64,200000000,pgm_hash_eps4_epsrec4,min_max_cutoff,0.100000,1160817247,5.804086,1396470424,6.982352,126953269,0.634766,13063894260,65.319471,15748135200,78.740676,10
gapped_1percent_200M_uint64,200000000,pgm_hash_eps4_epsrec4,min_max_cutoff,0.100000,1394799171,6.973996,1420649635,7.103248,135110505,0.675553,12087830147,60.439151,15038389458,75.191947,10
gapped_1permill_200M_uint64,200000000,pgm_hash_eps256_epsrec1,min_max_cutoff,0.100000,1517078645,7.585393,1390347564,6.951738,67846918,0.339235,4859672741,24.298364,7834945868,39.174729,10
consecutive_200M_uint64,200000000,pgm_hash_eps256_epsrec1,min_max_cutoff,0.100000,1357670474,6.788352,1412635526,7.063178,67965846,0.339829,4840463978,24.202320,7678735824,38.393679,10
gapped_1percent_200M_uint64,200000000,pgm_hash_eps256_epsrec1,min_max_cutoff,0.100000,1147734544,5.738673,1445410321,7.227052,71550085,0.357750,4504249115,22.521246,7168944065,35.844720,10
gapped_10percent_200M_uint64,200000000,pgm_hash_eps4_epsrec4,min_max_cutoff,0.100000,1478582169,7.392911,1441277486,7.206387,125334012,0.626670,11880144203,59.400721,14925337870,74.626689,10
gapped_1permill_200M_uint64,200000000,pgm_hash_eps64_epsrec1,min_max_cutoff,0.100000,1222362934,6.111815,1358444656,6.792223,75781728,0.378909,7038691706,35.193459,9695281024,48.476405,10
consecutive_200M_uint64,200000000,pgm_hash_eps64_epsrec1,min_max_cutoff,0.100000,1181452155,5.907261,1365133298,6.825666,70084913,0.350425,7049992805,35.249964,9666663171,48.333316,10
gapped_1percent_200M_uint64,200000000,pgm_hash_eps64_epsrec1,min_max_cutoff,0.100000,1146091551,5.730458,1416223617,7.081118,70211022,0.351055,7036878031,35.184390,9669404221,48.347021,10
gapped_10percent_200M_uint64,200000000,pgm_hash_eps256_epsrec1,min_max_cutoff,0.100000,1098904330,5.494522,1383907618,6.919538,69401721,0.347009,4956764135,24.783821,7508977804,37.544889,10
gapped_1permill_200M_uint64,200000000,pgm_hash_eps16_epsrec1,min_max_cutoff,0.100000,1056713188,5.283566,1405421529,7.027108,89608263,0.448041,7973736146,39.868681,10525479126,52.627396,10
gapped_10percent_200M_uint64,200000000,pgm_hash_eps64_epsrec1,min_max_cutoff,0.100000,1077506915,5.387535,1414089854,7.070449,74884080,0.374420,5045624987,25.228125,7612105836,38.060529,10
consecutive_200M_uint64,200000000,pgm_hash_eps16_epsrec1,min_max_cutoff,0.100000,1125572024,5.627860,1393203567,6.966018,87470550,0.437353,8138571323,40.692857,10744817464,53.724087,10
gapped_1percent_200M_uint64,200000000,pgm_hash_eps16_epsrec1,min_max_cutoff,0.100000,1066807038,5.334035,1428559901,7.142800,84636988,0.423185,9879616961,49.398085,12459620888,62.298104,10
gapped_10percent_200M_uint64,200000000,pgm_hash_eps16_epsrec1,min_max_cutoff,0.100000,1170764445,5.853822,1432985094,7.164925,85249659,0.426248,8434665960,42.173330,11123665158,55.618326,10
gapped_1permill_200M_uint64,200000000,pgm_hash_eps4_epsrec1,min_max_cutoff,0.100000,1072473125,5.362366,1439163786,7.195819,115804194,0.579021,13562570052,67.812850,16190011157,80.950056,10
consecutive_200M_uint64,200000000,pgm_hash_eps4_epsrec1,min_max_cutoff,0.100000,1182422393,5.912112,1427371305,7.136857,129154947,0.645775,13657081931,68.285410,16396030576,81.980153,10
gapped_1percent_200M_uint64,200000000,pgm_hash_eps4_epsrec1,min_max_cutoff,0.100000,1374339362,6.871697,1390820228,6.954101,145033082,0.725165,13639635794,68.198179,16549828466,82.749142,10
gapped_1permill_200M_uint64,200000000,pgm_hash_eps256_epsrec0,min_max_cutoff,0.100000,1416269638,7.081348,1427250814,7.136254,65725162,0.328626,5765042744,28.825214,8674288358,43.371442,10
consecutive_200M_uint64,200000000,pgm_hash_eps256_epsrec0,min_max_cutoff,0.100000,1282394274,6.411971,1404277641,7.021388,67738207,0.338691,5735522970,28.677615,8489933092,42.449665,10
gapped_10percent_200M_uint64,200000000,pgm_hash_eps4_epsrec1,min_max_cutoff,0.100000,1451836480,7.259182,1401942063,7.009710,112843241,0.564216,13184908357,65.924542,16151530141,80.757651,10
gapped_1percent_200M_uint64,200000000,pgm_hash_eps256_epsrec0,min_max_cutoff,0.100000,1136914653,5.684573,1398387022,6.991935,64218583,0.321093,5736390756,28.681954,8335911014,41.679555,10
gapped_10percent_200M_uint64,200000000,pgm_hash_eps256_epsrec0,min_max_cutoff,0.100000,1068847025,5.344235,1411759564,7.058798,68295077,0.341475,5709287050,28.546435,8258188716,41.290944,10
gapped_1permill_200M_uint64,200000000,pgm_hash_eps64_epsrec0,min_max_cutoff,0.100000,1149290097,5.746450,1389143974,6.945720,74794664,0.373973,10583108536,52.915543,13196337271,65.981686,10
consecutive_200M_uint64,200000000,pgm_hash_eps64_epsrec0,min_max_cutoff,0.100000,1106944734,5.534724,1442160689,7.210803,73870955,0.369355,10577301367,52.886507,13200277745,66.001389,10
gapped_1percent_200M_uint64,200000000,pgm_hash_eps64_epsrec0,min_max_cutoff,0.100000,1064395895,5.321979,1392298359,6.961492,86038213,0.430191,10578142607,52.890713,13120875074,65.604375,10
gapped_10percent_200M_uint64,200000000,pgm_hash_eps64_epsrec0,min_max_cutoff,0.100000,1053775747,5.268879,1431946522,7.159733,76159989,0.380800,10595656342,52.978282,13157538600,65.787693,10
gapped_1permill_200M_uint64,200000000,pgm_hash_eps16_epsrec0,min_max_cutoff,0.100000,1033222503,5.166113,1407841962,7.039210,86569126,0.432846,14086509979,70.432550,16614143570,83.070718,10
consecutive_200M_uint64,200000000,pgm_hash_eps16_epsrec0,min_max_cutoff,0.100000,1033768673,5.168843,1417412580,7.087063,87499356,0.437497,14710148414,73.550742,17248829023,86.244145,10
gapped_1percent_200M_uint64,200000000,pgm_hash_eps16_epsrec0,min_max_cutoff,0.100000,1075736171,5.378681,1407785022,7.038925,83549030,0.417745,14374242840,71.871214,16941313063,84.706565,10
gapped_10percent_200M_uint64,200000000,pgm_hash_eps16_epsrec0,min_max_cutoff,0.100000,1072670458,5.363352,1434890942,7.174455,87776221,0.438881,15471404952,77.357025,18066742573,90.333713,10
gapped_1permill_200M_uint64,200000000,pgm_hash_eps4_epsrec0,min_max_cutoff,0.100000,1027025784,5.135129,1419023640,7.095118,119957190,0.599786,25063118100,125.315591,27629124714,138.145624,10
consecutive_200M_uint64,200000000,pgm_hash_eps4_epsrec0,min_max_cutoff,0.100000,1236733469,6.183667,1399461702,6.997309,122045473,0.610227,26126756953,130.633785,28884997597,144.424988,10
gapped_1percent_200M_uint64,200000000,pgm_hash_eps4_epsrec0,min_max_cutoff,0.100000,1360193273,6.800966,1430914653,7.154573,124050210,0.620251,25571746161,127.858731,28486904297,142.434521,10
gapped_1permill_200M_uint64,200000000,pgm_hash_eps256_epsrec4,min_max_cutoff,1.000000,581599525,2.907998,16228478376,81.142392,746382356,3.731912,3537519961,17.687600,21093980218,105.469901,10
consecutive_200M_uint64,200000000,pgm_hash_eps256_epsrec4,min_max_cutoff,1.000000,566916401,2.834582,16085087773,80.425439,1512230748,7.561154,3528822154,17.644111,21693057076,108.465285,10
gapped_10percent_200M_uint64,200000000,pgm_hash_eps4_epsrec0,min_max_cutoff,0.100000,1557316369,7.786582,1380742534,6.903713,115355076,0.576775,25392345238,126.961726,28445759217,142.228796,10
gapped_1permill_200M_uint64,200000000,pgm_hash_eps64_epsrec4,min_max_cutoff,1.000000,575517963,2.877590,16091272461,80.456362,648722849,3.243614,3521460385,17.607302,20836973658,104.184868,10
gapped_1percent_200M_uint64,200000000,pgm_hash_eps256_epsrec4,min_max_cutoff,1.000000,541864483,2.709322,16032314348,80.161572,641010088,3.205050,3767871628,18.839358,20983060547,104.915303,10
consecutive_200M_uint64,200000000,pgm_hash_eps64_epsrec4,min_max_cutoff,1.000000,553567437,2.767837,15968427909,79.842140,1440528304,7.202642,3400362764,17.001814,21362886414,106.814432,10
gapped_1percent_200M_uint64,200000000,pgm_hash_eps64_epsrec4,min_max_cutoff,1.000000,649272914,3.246365,16204078479,81.020392,928475526,4.642378,3313366653,16.566833,21095193572,105.475968,10
gapped_10percent_200M_uint64,200000000,pgm_hash_eps256_epsrec4,min_max_cutoff,1.000000,612526319,3.062632,16268102480,81.340512,644468813,3.222344,3851130944,19.255655,21376228556,106.881143,10
gapped_1permill_200M_uint64,200000000,pgm_hash_eps16_epsrec4,min_max_cutoff,1.000000,685218887,3.426094,16078904356,80.394522,1079742622,5.398713,6136161982,30.680810,23980027847,119.900139,10
consecutive_200M_uint64,200000000,pgm_hash_eps16_epsrec4,min_max_cutoff,1.000000,559512224,2.797561,15915639365,79.578197,1506982950,7.534915,3355064671,16.775323,21337199210,106.685996,10
gapped_1percent_200M_uint64,200000000,pgm_hash_eps16_epsrec4,min_max_cutoff,1.000000,525643602,2.628218,15941185977,79.705930,660785704,3.303929,6633565243,33.167826,23761180526,118.805903,10
consecutive_200M_uint64,200000000,pgm_hash_eps4_epsrec4,min_max_cutoff,1.000000,556448033,2.782240,16105141365,80.525707,1452777985,7.263890,3340639281,16.703196,21455006664,107.275033,10
gapped_10percent_200M_uint64,200000000,pgm_hash_eps64_epsrec4,min_max_cutoff,1.000000,538545737,2.692729,16083143175,80.415716,668881645,3.344408,6672675096,33.363375,23963245653,119.816228,10
gapped_1permill_200M_uint64,200000000,pgm_hash_eps4_epsrec4,min_max_cutoff,1.000000,549308212,2.746541,15946931140,79.734656,830519392,4.152597,6706633026,33.533165,24033391770,120.166959,10
consecutive_200M_uint64,200000000,pgm_hash_eps256_epsrec1,min_max_cutoff,1.000000,574750707,2.873754,16241608644,81.208043,1477242345,7.386212,2692729831,13.463649,20986331527,104.931658,10
gapped_1permill_200M_uint64,200000000,pgm_hash_eps256_epsrec1,min_max_cutoff,1.000000,567157402,2.835787,15912497675,79.562488,707150961,3.535755,2745213988,13.726070,19932020026,99.660100,10
consecutive_200M_uint64,200000000,pgm_hash_eps64_epsrec1,min_max_cutoff,1.000000,551663354,2.758317,15982001267,79.910006,1419997053,7.099985,2756810101,13.784051,20710471775,103.552359,10
gapped_10percent_200M_uint64,200000000,pgm_hash_eps16_epsrec4,min_max_cutoff,1.000000,558798416,2.793992,16431786366,82.158932,785388309,3.926942,7585246863,37.926234,25361219954,126.806100,10
gapped_1percent_200M_uint64,200000000,pgm_hash_eps4_epsrec4,min_max_cutoff,1.000000,556862185,2.784311,16052946478,80.264732,787115282,3.935576,8234774055,41.173870,25631698000,128.158490,10
gapped_1permill_200M_uint64,200000000,pgm_hash_eps64_epsrec1,min_max_cutoff,1.000000,560265125,2.801326,16030397341,80.151987,642153993,3.210770,2804913278,14.024566,20037729737,100.188649,10
consecutive_200M_uint64,200000000,pgm_hash_eps16_epsrec1,min_max_cutoff,1.000000,534470627,2.672353,16086647106,80.433236,1488897160,7.444486,2776352732,13.881764,20886367625,104.431838,10
gapped_1percent_200M_uint64,200000000,pgm_hash_eps256_epsrec1,min_max_cutoff,1.000000,552091945,2.760460,16400046803,82.000234,619407475,3.097037,2875890682,14.379453,20447436905,102.237185,10
consecutive_200M_uint64,200000000,pgm_hash_eps4_epsrec1,min_max_cutoff,1.000000,567890780,2.839454,16094530484,80.472652,1488696406,7.443482,2760506308,13.802532,20911623978,104.558120,10
gapped_1permill_200M_uint64,200000000,pgm_hash_eps16_epsrec1,min_max_cutoff,1.000000,555746228,2.778731,15992996857,79.964984,685521457,3.427607,4912070148,24.560351,22146334690,110.731673,10
gapped_1percent_200M_uint64,200000000,pgm_hash_eps64_epsrec1,min_max_cutoff,1.000000,554789523,2.773948,16337682254,81.688411,640187499,3.200937,4773192840,23.865964,22305852116,111.529261,10
gapped_10percent_200M_uint64,200000000,pgm_hash_eps4_epsrec4,min_max_cutoff,1.000000,545171443,2.725857,16447927994,82.239640,919635442,4.598177,12081640616,60.408203,29994375495,149.971877,10
consecutive_200M_uint64,200000000,pgm_hash_eps256_epsrec0,min_max_cutoff,1.000000,546526992,2.732635,16055009464,80.275047,1511999570,7.559998,4139139901,20.695700,22252675927,111.263380,10
gapped_1permill_200M_uint64,200000000,pgm_hash_eps4_epsrec1,min_max_cutoff,1.000000,539226197,2.696131,16407066451,82.035332,874129599,4.370648,7423220131,37.116101,25243642378,126.218212,10
gapped_1percent_200M_uint64,200000000,pgm_hash_eps16_epsrec1,min_max_cutoff,1.000000,561571021,2.807855,15809535315,79.047677,680247079,3.401235,7122343343,35.611717,24173696758,120.868484,10
gapped_10percent_200M_uint64,200000000,pgm_hash_eps256_epsrec1,min_max_cutoff,1.000000,541654187,2.708271,15959314066,79.796570,626633193,3.133166,4908535165,24.542676,22036136611,110.180683,10
consecutive_200M_uint64,200000000,pgm_hash_eps64_epsrec0,min_max_cutoff,1.000000,543699465,2.718497,16149394052,80.746970,1478987091,7.394935,4302096894,21.510484,22474177502,112.370888,10
gapped_1permill_200M_uint64,200000000,pgm_hash_eps256_epsrec0,min_max_cutoff,1.000000,563820423,2.819102,15875331888,79.376659,691506022,3.457530,4188551403,20.942757,21319209736,106.596049,10
consecutive_200M_uint64,200000000,pgm_hash_eps16_epsrec0,min_max_cutoff,1.000000,583039408,2.915197,16099034699,80.495173,1451729348,7.258647,4362087254,21.810436,22495890709,112.479454,10
gapped_10percent_200M_uint64,200000000,pgm_hash_eps64_epsrec1,min_max_cutoff,1.000000,531537714,2.657689,16113031203,80.565156,697765491,3.488827,7278302708,36.391514,24620637116,123.103186,10
gapped_1permill_200M_uint64,200000000,pgm_hash_eps64_epsrec0,min_max_cutoff,1.000000,533573130,2.667866,16007361520,80.036808,650521001,3.252605,4458430332,22.292152,21649885983,108.249430,10
gapped_1percent_200M_uint64,200000000,pgm_hash_eps4_epsrec1,min_max_cutoff,1.000000,554955493,2.774777,15999365140,79.996826,852756738,4.263784,8547842028,42.739210,25954919399,129.774597,10
consecutive_200M_uint64,200000000,pgm_hash_eps4_epsrec0,min_max_cutoff,1.000000,531042351,2.655212,15960347520,79.801738,1504240410,7.521202,4099503090,20.497515,22095133371,110.475667,10
gapped_1percent_200M_uint64,200000000,pgm_hash_eps256_epsrec0,min_max_cutoff,1.000000,569823598,2.849118,16293569974,81.467850,606395466,3.031977,4091004260,20.455021,21560793298,107.803966,10
gapped_10percent_200M_uint64,200000000,pgm_hash_eps16_epsrec1,min_max_cutoff,1.000000,526568400,2.632842,16018091299,80.090456,710031396,3.550157,7983623953,39.918120,25238315048,126.191575,10
gapped_1permill_200M_uint64,200000000,pgm_hash_eps16_epsrec0,min_max_cutoff,1.000000,536335820,2.681679,16117789327,80.588947,655535335,3.277677,7414786566,37.073933,24724447048,123.622235,10
gapped_1percent_200M_uint64,200000000,pgm_hash_eps64_epsrec0,min_max_cutoff,1.000000,555244801,2.776224,15931190788,79.655954,615866518,3.079333,7039820458,35.199102,24142122565,120.710613,10
gapped_1permill_200M_uint64,200000000,pgm_hash_eps4_epsrec0,min_max_cutoff,1.000000,565444949,2.827225,16058302805,80.291514,774895387,3.874477,10861672319,54.308362,28260315460,141.301577,10
gapped_10percent_200M_uint64,200000000,pgm_hash_eps4_epsrec1,min_max_cutoff,1.000000,540209784,2.701049,16011866064,80.059330,828785966,4.143930,12702743480,63.513717,30083605294,150.418026,10
gapped_1percent_200M_uint64,200000000,pgm_hash_eps16_epsrec0,min_max_cutoff,1.000000,552395163,2.761976,15980277514,79.901388,597644302,2.988222,10279395410,51.396977,27409712389,137.048562,10
gapped_10percent_200M_uint64,200000000,pgm_hash_eps256_epsrec0,min_max_cutoff,1.000000,567941885,2.839709,16041952341,80.209762,546788601,2.733943,5848826707,29.244134,23005509534,115.027548,10
gapped_10percent_200M_uint64,200000000,pgm_hash_eps64_epsrec0,min_max_cutoff,1.000000,564387051,2.821935,15989746257,79.948731,563400716,2.817004,10658243476,53.291217,27775777500,138.878888,10
gapped_1percent_200M_uint64,200000000,pgm_hash_eps4_epsrec0,min_max_cutoff,1.000000,548703349,2.743517,16022459753,80.112299,681476307,3.407382,15901197840,79.505989,33153837249,165.769186,10
gapped_10percent_200M_uint64,200000000,pgm_hash_eps16_epsrec0,min_max_cutoff,1.000000,578246475,2.891232,16106796177,80.533981,603905374,3.019527,14411842618,72.059213,31700790644,158.503953,10
gapped_10percent_200M_uint64,200000000,pgm_hash_eps4_epsrec0,min_max_cutoff,1.000000,570655381,2.853277,15977814432,79.889072,711740566,3.558703,24771042683,123.855213,42031253062,210.156265,10
